cnty_fips,display_name,Value,theme_range,dm_prev_adj,ob_prev_adj,ltpia_prev_adj
30049,"""Lewis and Clark, (MT)""",342,147.7 - 380.3 (644),7.1,25.2,17.9
30051,"""Liberty, (MT)""",415,380.4 - 430.1 (643),7.2,26.3,22.6
30053,"""Lincoln, (MT)""",473.6,430.2 - 481.5 (646),7.7,25.7,22.5
30055,"""McCone, (MT)""",437,430.2 - 481.5 (646),5.7,21.1,25.9
30057,"""Madison, (MT)""",298.1,147.7 - 380.3 (644),6.5,21.3,20.3
30059,"""Meagher, (MT)""",345.9,147.7 - 380.3 (644),5.7,22.9,22.1
30061,"""Mineral, (MT)""",385.3,380.4 - 430.1 (643),7,26.6,23.1
30063,"""Missoula, (MT)""",382.7,380.4 - 430.1 (643),6.1,22.6,15
30065,"""Musselshell, (MT)""",393.2,380.4 - 430.1 (643),7.5,28.3,25
30067,"""Park, (MT)""",306.5,147.7 - 380.3 (644),6.4,22.9,20.1
30069,"""Petroleum, (MT)""",434.2,430.2 - 481.5 (646),6.7,24.6,24.8
30071,"""Phillips, (MT)""",471.2,430.2 - 481.5 (646),7.2,29.1,27.2
30073,"""Pondera, (MT)""",365.8,147.7 - 380.3 (644),7.7,31.8,23.6
30075,"""Powder River, (MT)""",438.7,430.2 - 481.5 (646),5.6,25.3,27.1
30077,"""Powell, (MT)""",385.6,380.4 - 430.1 (643),8.4,29.8,26.6
30079,"""Prairie, (MT)""",378.1,147.7 - 380.3 (644),6.6,26.9,22
30081,"""Ravalli, (MT)""",350.4,147.7 - 380.3 (644),5.9,24.1,20.9
30083,"""Richland, (MT)""",413.8,380.4 - 430.1 (643),6.9,30.4,27.6
30085,"""Roosevelt, (MT)""",798.2,552.5 - 1132.8 (643),11.9,34.2,28.5
30087,"""Rosebud, (MT)""",401.7,380.4 - 430.1 (643),9.1,33.8,24.1
30089,"""Sanders, (MT)""",478.6,430.2 - 481.5 (646),7.1,25.4,22.5
30091,"""Sheridan, (MT)""",519.5,481.6 - 552.4 (641),6.6,30.7,27.4
30093,"""Silver Bow, (MT)""",523.9,481.6 - 552.4 (641),7.5,25.4,21.1
30095,"""Stillwater, (MT)""",440.4,430.2 - 481.5 (646),5.7,21.7,20.6
30097,"""Sweet Grass, (MT)""",415.5,380.4 - 430.1 (643),6.8,25.8,20
30099,"""Teton, (MT)""",357.9,147.7 - 380.3 (644),6.6,24.3,25.9
30101,"""Toole, (MT)""",409.5,380.4 - 430.1 (643),6.6,23.9,20.5
30103,"""Treasure, (MT)""",396.9,380.4 - 430.1 (643),6.5,25.7,28.8
30105,"""Valley, (MT)""",467.6,430.2 - 481.5 (646),8.4,28,24.7
30107,"""Wheatland, (MT)""",413.3,380.4 - 430.1 (643),7.6,26.2,24.2
30109,"""Wibaux, (MT)""",363.4,147.7 - 380.3 (644),6.2,26.8,27.6
30111,"""Yellowstone, (MT)""",391,380.4 - 430.1 (643),7.3,25.4,21
31001,"""Adams, (NE)""",435.8,430.2 - 481.5 (646),9,34.9,23.9
31003,"""Antelope, (NE)""",423.9,380.4 - 430.1 (643),7.8,28.3,26.1
31005,"""Arthur, (NE)""",440.9,430.2 - 481.5 (646),6.6,32.4,26.5
31007,"""Banner, (NE)""",410.5,380.4 - 430.1 (643),8.5,34.2,27.1
31009,"""Blaine, (NE)""",388.6,380.4 - 430.1 (643),7.5,32.9,26.2
31011,"""Boone, (NE)""",382.8,380.4 - 430.1 (643),6.9,30.4,27.1
31013,"""Box Butte, (NE)""",441.5,430.2 - 481.5 (646),9.3,36,23.8
31015,"""Boyd, (NE)""",441.5,430.2 - 481.5 (646),10.2,36,27.6
31017,"""Brown, (NE)""",462.8,430.2 - 481.5 (646),6.9,32.3,27.1
31019,"""Buffalo, (NE)""",387.4,380.4 - 430.1 (643),6.6,29.4,21.8
31021,"""Burt, (NE)""",412.1,380.4 - 430.1 (643),7.3,33.6,27.8
31023,"""Butler, (NE)""",373.3,147.7 - 380.3 (644),7,34.3,24.3
31025,"""Cass, (NE)""",370.9,147.7 - 380.3 (644),7.6,35.4,23.8
31027,"""Cedar, (NE)""",395.4,380.4 - 430.1 (643),6.4,31.3,26.4
31029,"""Chase, (NE)""",355.3,147.7 - 380.3 (644),8.1,30.7,24.1
31031,"""Cherry, (NE)""",381.6,380.4 - 430.1 (643),6.4,26.8,28.2
31033,"""Cheyenne, (NE)""",394.8,380.4 - 430.1 (643),6.2,30.5,25.4
31035,"""Clay, (NE)""",412.9,380.4 - 430.1 (643),7.8,31.5,24.6
31037,"""Colfax, (NE)""",378.6,147.7 - 380.3 (644),7.2,31,28.1
31039,"""Cuming, (NE)""",378.7,147.7 - 380.3 (644),6.7,31.1,26.2
31041,"""Custer, (NE)""",377.4,147.7 - 380.3 (644),7.8,33.7,26.4
31043,"""Dakota, (NE)""",379.5,147.7 - 380.3 (644),9.7,36.2,28.2
31045,"""Dawes, (NE)""",390,380.4 - 430.1 (643),8.5,29.4,23.8
31047,"""Dawson, (NE)""",378.8,147.7 - 380.3 (644),8.8,34.3,25.8
31049,"""Deuel, (NE)""",397,380.4 - 430.1 (643),7.4,32.7,25.6
31051,"""Dixon, (NE)""",395.8,380.4 - 430.1 (643),7.6,34.7,30
31053,"""Dodge, (NE)""",400.7,380.4 - 430.1 (643),8.9,34.6,25.1
31055,"""Douglas, (NE)""",401.1,380.4 - 430.1 (643),8.6,28.2,20.5
31057,"""Dundy, (NE)""",359.9,147.7 - 380.3 (644),7.7,35.5,23.3
31059,"""Fillmore, (NE)""",423.3,380.4 - 430.1 (643),7.7,34.2,26.2
31061,"""Franklin, (NE)""",450.9,430.2 - 481.5 (646),6.7,32.1,23.7
31063,"""Frontier, (NE)""",365.6,147.7 - 380.3 (644),7.5,35.3,23.9
31065,"""Furnas, (NE)""",473.2,430.2 - 481.5 (646),10.1,31.9,25.2
31067,"""Gage, (NE)""",371.4,147.7 - 380.3 (644),8.3,35.8,26.7
31069,"""Garden, (NE)""",423.6,380.4 - 430.1 (643),6.7,32.9,26.4
31071,"""Garfield, (NE)""",401.1,380.4 - 430.1 (643),6.7,27.3,25.2
31073,"""Gosper, (NE)""",381.2,380.4 - 430.1 (643),7.7,31.1,22.7
31075,"""Grant, (NE)""",451.9,430.2 - 481.5 (646),7.8,29.6,30.3
31077,"""Greeley, (NE)""",359.9,147.7 - 380.3 (644),7,34.1,31.5
31079,"""Hall, (NE)""",368.2,147.7 - 380.3 (644),7.9,32.8,26.6
31081,"""Hamilton, (NE)""",374.8,147.7 - 380.3 (644),6.2,32,22.6
31083,"""Harlan, (NE)""",457.4,430.2 - 481.5 (646),7.7,36.4,25.4
31085,"""Hayes, (NE)""",366.8,147.7 - 380.3 (644),6.9,34.5,26.2
31087,"""Hitchcock, (NE)""",359.8,147.7 - 380.3 (644),7.9,36.5,24.9
31089,"""Holt, (NE)""",435,430.2 - 481.5 (646),7.4,30,27.2
31091,"""Hooker, (NE)""",503,481.6 - 552.4 (641),7.7,26.4,26.3
31093,"""Howard, (NE)""",366.2,147.7 - 380.3 (644),7.2,31.7,23.9
31095,"""Jefferson, (NE)""",438.1,430.2 - 481.5 (646),8.3,37.5,26.5
31097,"""Johnson, (NE)""",357.8,147.7 - 380.3 (644),7.8,31.4,26.8
31099,"""Kearney, (NE)""",419.1,380.4 - 430.1 (643),7.6,33.5,22.5
31101,"""Keith, (NE)""",383.6,380.4 - 430.1 (643),7.1,27.5,26.3
31103,"""Keya Paha, (NE)""",430.1,380.4 - 430.1 (643),7.1,30.9,29
31105,"""Kimball, (NE)""",366.4,147.7 - 380.3 (644),8.4,32.8,27.8
31107,"""Knox, (NE)""",419.8,380.4 - 430.1 (643),7.1,32.3,26.5
31109,"""Lancaster, (NE)""",355.6,147.7 - 380.3 (644),7.6,27.2,17.8
31111,"""Lincoln, (NE)""",374.9,147.7 - 380.3 (644),8.9,31.8,25
31113,"""Logan, (NE)""",368.6,147.7 - 380.3 (644),7.6,32.4,28.5
31115,"""Loup, (NE)""",439.4,430.2 - 481.5 (646),7.6,31.4,29.1
31117,"""McPherson, (NE)""",366.5,147.7 - 380.3 (644),7.5,31.4,26.9
31119,"""Madison, (NE)""",436.1,430.2 - 481.5 (646),9.2,32.5,22.2
31121,"""Merrick, (NE)""",355.6,147.7 - 380.3 (644),9.3,32.2,27.6
31123,"""Morrill, (NE)""",437.9,430.2 - 481.5 (646),8.2,33.1,25.9
31125,"""Nance, (NE)""",351.6,147.7 - 380.3 (644),7.8,29.3,24.4
31127,"""Nemaha, (NE)""",384.9,380.4 - 430.1 (643),8.4,39,22.7
31129,"""Nuckolls, (NE)""",458.8,430.2 - 481.5 (646),7,33.5,27.1
31131,"""Otoe, (NE)""",363.1,147.7 - 380.3 (644),9.2,34.7,25.2
31133,"""Pawnee, (NE)""",385.3,380.4 - 430.1 (643),6.9,31.1,25.2
31135,"""Perkins, (NE)""",380.5,380.4 - 430.1 (643),6.7,25.1,27.6
31137,"""Phelps, (NE)""",400.9,380.4 - 430.1 (643),8.2,34.4,21.8
31139,"""Pierce, (NE)""",413.7,380.4 - 430.1 (643),8,33.9,26.8
31141,"""Platte, (NE)""",381.8,380.4 - 430.1 (643),8.5,31.6,23.3
31143,"""Polk, (NE)""",388,380.4 - 430.1 (643),6.7,33.9,23.1
31145,"""Red Willow, (NE)""",380.7,380.4 - 430.1 (643),7,33.8,25
31147,"""Richardson, (NE)""",408.7,380.4 - 430.1 (643),8.4,38.7,28.9
31149,"""Rock, (NE)""",477.4,430.2 - 481.5 (646),8,27.6,30.5
31151,"""Saline, (NE)""",404.6,380.4 - 430.1 (643),8,33.3,30.9
31153,"""Sarpy, (NE)""",383.3,380.4 - 430.1 (643),8.6,31.3,20.1
31155,"""Saunders, (NE)""",393.9,380.4 - 430.1 (643),7.4,30.9,23.5
31157,"""Scotts Bluff, (NE)""",431.2,430.2 - 481.5 (646),8.7,35.4,23.7
31159,"""Seward, (NE)""",403,380.4 - 430.1 (643),7.2,29.9,21.7
31161,"""Sheridan, (NE)""",481.1,430.2 - 481.5 (646),8.9,33.2,31.1
31163,"""Sherman, (NE)""",387,380.4 - 430.1 (643),7.4,34.2,27.1
31165,"""Sioux, (NE)""",407.1,380.4 - 430.1 (643),6.3,26.8,27.9
31167,"""Stanton, (NE)""",393.1,380.4 - 430.1 (643),7.5,34.3,24.9
31169,"""Thayer, (NE)""",454,430.2 - 481.5 (646),7.4,30.2,26
31171,"""Thomas, (NE)""",283,147.7 - 380.3 (644),8,32.6,28.3
31173,"""Thurston, (NE)""",418.6,380.4 - 430.1 (643),15.4,43.5,31.9
31175,"""Valley, (NE)""",396.2,380.4 - 430.1 (643),9,33.8,22.7
31177,"""Washington, (NE)""",401,380.4 - 430.1 (643),7.8,31.2,19.3
31179,"""Wayne, (NE)""",415.1,380.4 - 430.1 (643),7.1,32.1,23.2
31181,"""Webster, (NE)""",450.3,430.2 - 481.5 (646),7.4,31.3,29
31183,"""Wheeler, (NE)""",385.4,380.4 - 430.1 (643),7.2,28.6,27.3
31185,"""York, (NE)""",425.6,380.4 - 430.1 (643),7,34.7,23.2
32001,"""Churchill, (NV)""",544.7,481.6 - 552.4 (641),8.1,25.3,23.5
32003,"""Clark, (NV)""",472.3,430.2 - 481.5 (646),9,27.7,22.8
32005,"""Douglas, (NV)""",367.8,147.7 - 380.3 (644),6.7,22.8,15.8
32007,"""Elko, (NV)""",448.1,430.2 - 481.5 (646),8.6,30.4,23.1
32009,"""Esmeralda, (NV)""",526.2,481.6 - 552.4 (641),8.3,26.7,19.5
32011,"""Eureka, (NV)""",523.8,481.6 - 552.4 (641),7.6,26.7,19.3
32013,"""Humboldt, (NV)""",471.4,430.2 - 481.5 (646),7.1,26,21.2
32015,"""Lander, (NV)""",414.6,380.4 - 430.1 (643),8.5,31.6,19.7
32017,"""Lincoln, (NV)""",499.9,481.6 - 552.4 (641),8.3,27.2,22.4
32019,"""Lyon, (NV)""",486.7,481.6 - 552.4 (641),7.9,35,26.5
32021,"""Mineral, (NV)""",605.8,552.5 - 1132.8 (643),8.9,29.9,23.5
32023,"""Nye, (NV)""",592,552.5 - 1132.8 (643),9.1,34.2,27.7
32027,"""Pershing, (NV)""",465.1,430.2 - 481.5 (646),7.7,30.9,22
32029,"""Storey, (NV)""",476.2,430.2 - 481.5 (646),8.6,26.4,21.2
32031,"""Washoe, (NV)""",482.2,481.6 - 552.4 (641),6.5,21.4,16.4
32033,"""White Pine, (NV)""",470.5,430.2 - 481.5 (646),7.6,30.4,23.7
32510,"""Carson City, (NV)""",488.7,481.6 - 552.4 (641),7.6,26,18.2
33001,"""Belknap, (NH)""",380.1,147.7 - 380.3 (644),7.7,31.1,21.4
33003,"""Carroll, (NH)""",335.7,147.7 - 380.3 (644),7.2,25.8,17
33005,"""Cheshire, (NH)""",378.2,147.7 - 380.3 (644),7.9,28.4,19.6
33007,"""Coos, (NH)""",402.1,380.4 - 430.1 (643),9,30.1,25.1
33009,"""Grafton, (NH)""",350,147.7 - 380.3 (644),7.2,23.8,20.3
33011,"""Hillsborough, (NH)""",361.7,147.7 - 380.3 (644),8.1,27.8,20.2
33013,"""Merrimack, (NH)""",373.5,147.7 - 380.3 (644),8.1,28.5,18.2
33015,"""Rockingham, (NH)""",354.4,147.7 - 380.3 (644),7.5,26.8,19.3
33017,"""Strafford, (NH)""",366.9,147.7 - 380.3 (644),9.5,28.3,21
33019,"""Sullivan, (NH)""",377.2,147.7 - 380.3 (644),8.6,30.7,22.9
34001,"""Atlantic, (NJ)""",484.2,481.6 - 552.4 (641),10.1,27.1,25.3
34003,"""Bergen, (NJ)""",350.2,147.7 - 380.3 (644),6.8,21.5,20.8
34005,"""Burlington, (NJ)""",415.2,380.4 - 430.1 (643),8,27.8,21.5
34007,"""Camden, (NJ)""",463.6,430.2 - 481.5 (646),9.2,29,25.9
34009,"""Cape May, (NJ)""",501.2,481.6 - 552.4 (641),7.8,29.2,20.9
34011,"""Cumberland, (NJ)""",546.4,481.6 - 552.4 (641),11,34.6,28.8
34013,"""Essex, (NJ)""",436.9,430.2 - 481.5 (646),10.3,28.3,25
34015,"""Gloucester, (NJ)""",460.9,430.2 - 481.5 (646),9.4,30.3,23.8
34017,"""Hudson, (NJ)""",407.6,380.4 - 430.1 (643),8.2,23.3,25.9
34019,"""Hunterdon, (NJ)""",341.2,147.7 - 380.3 (644),5.7,20.6,16.6
34021,"""Mercer, (NJ)""",409.2,380.4 - 430.1 (643),8.2,24.9,21.8
34023,"""Middlesex, (NJ)""",383.4,380.4 - 430.1 (643),9.6,26.5,24.7
34025,"""Monmouth, (NJ)""",388.5,380.4 - 430.1 (643),7.5,21.8,19.2
34027,"""Morris, (NJ)""",367,147.7 - 380.3 (644),6.4,20.5,18.2
34029,"""Ocean, (NJ)""",472.4,430.2 - 481.5 (646),8.1,28.7,24.2
34031,"""Passaic, (NJ)""",414.3,380.4 - 430.1 (643),7.6,27.9,24.1
34033,"""Salem, (NJ)""",494.1,481.6 - 552.4 (641),10.1,33.4,26
34035,"""Somerset, (NJ)""",344.3,147.7 - 380.3 (644),7.3,21.7,17.2
34037,"""Sussex, (NJ)""",426.5,380.4 - 430.1 (643),6.5,26.7,21.8
34039,"""Union, (NJ)""",390.8,380.4 - 430.1 (643),7.4,24.3,21.3
34041,"""Warren, (NJ)""",427.1,380.4 - 430.1 (643),7.6,27.1,23.2
35001,"""Bernalillo, (NM)""",357.3,147.7 - 380.3 (644),7.4,21.9,16.2
35003,"""Catron, (NM)""",362.1,147.7 - 380.3 (644),6.9,21.8,16.2
35005,"""Chaves, (NM)""",486.4,481.6 - 552.4 (641),9.3,29.8,26.9
35006,"""Cibola, (NM)""",362.8,147.7 - 380.3 (644),12.7,29.8,25.1
35007,"""Colfax, (NM)""",373.8,147.7 - 380.3 (644),7.3,24.1,21.1
35009,"""Curry, (NM)""",478.1,430.2 - 481.5 (646),8,31.9,28.2
35011,"""De Baca, (NM)""",540.1,481.6 - 552.4 (641),7.5,22.8,23.2
35013,"""Dona Ana, (NM)""",341.2,147.7 - 380.3 (644),6.9,26.1,19.8
35015,"""Eddy, (NM)""",483.6,481.6 - 552.4 (641),8.3,31.4,25.3
35017,"""Grant, (NM)""",363.9,147.7 - 380.3 (644),7,22.9,17.1
35019,"""Guadalupe, (NM)""",308.2,147.7 - 380.3 (644),7.6,25.2,21.8
35021,"""Harding, (NM)""",400.9,380.4 - 430.1 (643),6.9,23.2,22.3
35023,"""Hidalgo, (NM)""",371.3,147.7 - 380.3 (644),7.1,22.9,22.7
35025,"""Lea, (NM)""",483.7,481.6 - 552.4 (641),8,32.6,29
35027,"""Lincoln, (NM)""",348.1,147.7 - 380.3 (644),5.9,21.1,21.9
35028,"""Los Alamos, (NM)""",306.3,147.7 - 380.3 (644),5.9,20.1,13.2
35029,"""Luna, (NM)""",552.8,552.5 - 1132.8 (643),8.5,25.6,22.6
35031,"""McKinley, (NM)""",346.1,147.7 - 380.3 (644),13.2,35,25.3
35033,"""Mora, (NM)""",311.6,147.7 - 380.3 (644),8.3,23.3,21.4
35035,"""Otero, (NM)""",411.9,380.4 - 430.1 (643),8.7,26.4,20.9
35037,"""Quay, (NM)""",462.2,430.2 - 481.5 (646),7.4,31.6,24
35039,"""Rio Arriba, (NM)""",323,147.7 - 380.3 (644),7.6,26.2,21.1
35041,"""Roosevelt, (NM)""",461.2,430.2 - 481.5 (646),9,26.8,24.2
35043,"""Sandoval, (NM)""",332.9,147.7 - 380.3 (644),6.7,23.9,15.1
35045,"""San Juan, (NM)""",323.4,147.7 - 380.3 (644),9.7,31.7,23.4
35047,"""San Miguel, (NM)""",394,380.4 - 430.1 (643),7.2,23.1,18.2
35049,"""Santa Fe, (NM)""",314.5,147.7 - 380.3 (644),4,13.3,10.6
35051,"""Sierra, (NM)""",465.5,430.2 - 481.5 (646),7.1,23.1,22.2
35053,"""Socorro, (NM)""",384.2,380.4 - 430.1 (643),8.8,26.3,24.9
35055,"""Taos, (NM)""",260.2,147.7 - 380.3 (644),6.2,18.7,16.5
35057,"""Torrance, (NM)""",404.7,380.4 - 430.1 (643),7.5,26.3,25
35059,"""Union, (NM)""",421.9,380.4 - 430.1 (643),8.4,26.7,23
35061,"""Valencia, (NM)""",379.1,147.7 - 380.3 (644),8.6,25.6,21.4
36001,"""Albany, (NY)""",414.2,380.4 - 430.1 (643),8.8,25.7,22.4
36003,"""Allegany, (NY)""",475.3,430.2 - 481.5 (646),7.5,28.4,23.6
36005,"""Bronx, (NY)""",487.7,481.6 - 552.4 (641),12.3,29.9,31.1
36007,"""Broome, (NY)""",454.9,430.2 - 481.5 (646),8,26.3,25.2
36009,"""Cattaraugus, (NY)""",577.5,552.5 - 1132.8 (643),7.6,27.5,27.5
36011,"""Cayuga, (NY)""",414.7,380.4 - 430.1 (643),8.9,30.3,27.1
36013,"""Chautauqua, (NY)""",504.3,481.6 - 552.4 (641),7.7,32.4,24.4
36015,"""Chemung, (NY)""",481.1,430.2 - 481.5 (646),8.2,33.1,27.4
36017,"""Chenango, (NY)""",626.1,552.5 - 1132.8 (643),7.4,30.7,27.6
36019,"""Clinton, (NY)""",420.8,380.4 - 430.1 (643),9.5,29.8,25.3
36021,"""Columbia, (NY)""",463.4,430.2 - 481.5 (646),7.3,23.4,21.2
36023,"""Cortland, (NY)""",409.2,380.4 - 430.1 (643),8.7,27.9,28.1
36025,"""Delaware, (NY)""",463.8,430.2 - 481.5 (646),7.8,28.7,24.7
36027,"""Dutchess, (NY)""",424.1,380.4 - 430.1 (643),7.9,23.6,22.2
36029,"""Erie, (NY)""",465.7,430.2 - 481.5 (646),8.5,28.8,24.1
36031,"""Essex, (NY)""",422.2,380.4 - 430.1 (643),8.3,26.1,26.5
36033,"""Franklin, (NY)""",470.9,430.2 - 481.5 (646),8.6,26.4,30
36035,"""Fulton, (NY)""",483.2,481.6 - 552.4 (641),8.3,24.5,28
36037,"""Genesee, (NY)""",419.4,380.4 - 430.1 (643),8.4,26.2,23.5
36039,"""Greene, (NY)""",445.4,430.2 - 481.5 (646),8.6,23.3,24.9
36041,"""Hamilton, (NY)""",441.8,430.2 - 481.5 (646),7.8,27.4,23
36043,"""Herkimer, (NY)""",474.1,430.2 - 481.5 (646),8.4,30.8,30.3
36045,"""Jefferson, (NY)""",500.2,481.6 - 552.4 (641),10.4,30.9,31.9
36047,"""Kings, (NY)""",453.1,430.2 - 481.5 (646),10.2,22.6,27
36049,"""Lewis, (NY)""",446.9,430.2 - 481.5 (646),7.3,32.5,23.5
36051,"""Livingston, (NY)""",380,147.7 - 380.3 (644),7.5,29.8,23.2
36053,"""Madison, (NY)""",407.2,380.4 - 430.1 (643),7.9,27.5,28.4
36055,"""Monroe, (NY)""",376.9,147.7 - 380.3 (644),8.3,27.8,21.6
36057,"""Montgomery, (NY)""",534.9,481.6 - 552.4 (641),8.9,28.6,29.1
36059,"""Nassau, (NY)""",440.9,430.2 - 481.5 (646),7.1,22.3,24.3
36061,"""New York, (NY)""",348.8,147.7 - 380.3 (644),6.7,15.7,18.6
36063,"""Niagara, (NY)""",542.9,481.6 - 552.4 (641),7.2,31,24.7
36065,"""Oneida, (NY)""",472,430.2 - 481.5 (646),9.4,31.8,25.6
36067,"""Onondaga, (NY)""",408.1,380.4 - 430.1 (643),7.7,26.1,21.5
36069,"""Ontario, (NY)""",392.2,380.4 - 430.1 (643),6.8,27.5,21.2
36071,"""Orange, (NY)""",442.9,430.2 - 481.5 (646),8.8,29.7,26.6
36073,"""Orleans, (NY)""",542,481.6 - 552.4 (641),8.4,30.8,26.6
36075,"""Oswego, (NY)""",425.1,380.4 - 430.1 (643),10.8,29.4,26.9
36077,"""Otsego, (NY)""",456.7,430.2 - 481.5 (646),7.9,29.2,20.9
36079,"""Putnam, (NY)""",425.6,380.4 - 430.1 (643),6.9,24.4,22.7
36081,"""Queens, (NY)""",423.1,380.4 - 430.1 (643),10.4,23.6,28.8
36083,"""Rensselaer, (NY)""",472.9,430.2 - 481.5 (646),8.2,29,23
36085,"""Richmond, (NY)""",537.9,481.6 - 552.4 (641),8.7,27.2,29.3
36087,"""Rockland, (NY)""",374.3,147.7 - 380.3 (644),8.9,23.1,25.8
36089,"""St. Lawrence, (NY)""",481,430.2 - 481.5 (646),8.2,30.1,24.9
36091,"""Saratoga, (NY)""",377.1,147.7 - 380.3 (644),8,26.6,23.1
36093,"""Schenectady, (NY)""",468.5,430.2 - 481.5 (646),7.2,26.6,21.5
36095,"""Schoharie, (NY)""",451.5,430.2 - 481.5 (646),7.9,27.1,24
36097,"""Schuyler, (NY)""",416.2,380.4 - 430.1 (643),8.9,26.5,23.4
36099,"""Seneca, (NY)""",382.7,380.4 - 430.1 (643),8.7,28.5,25.2
36101,"""Steuben, (NY)""",458.8,430.2 - 481.5 (646),9.9,32,22.5
36103,"""Suffolk, (NY)""",436.5,430.2 - 481.5 (646),7.6,24.3,23.8
36105,"""Sullivan, (NY)""",469.7,430.2 - 481.5 (646),8.9,29.2,27.1
36107,"""Tioga, (NY)""",431,430.2 - 481.5 (646),8.7,29.5,24
36109,"""Tompkins, (NY)""",369.3,147.7 - 380.3 (644),7.8,24.6,20.4
36111,"""Ulster, (NY)""",442.2,430.2 - 481.5 (646),6.9,25.9,22.5
36113,"""Warren, (NY)""",391.9,380.4 - 430.1 (643),7.7,25.2,21.1
36115,"""Washington, (NY)""",397.9,380.4 - 430.1 (643),9.1,30.3,24.8
36117,"""Wayne, (NY)""",387.8,380.4 - 430.1 (643),8.9,31.5,27.5
36119,"""Westchester, (NY)""",360.1,147.7 - 380.3 (644),7.4,20.3,20.8
36121,"""Wyoming, (NY)""",468.2,430.2 - 481.5 (646),7.7,26.6,25.6
36123,"""Yates, (NY)""",384.6,380.4 - 430.1 (643),8.4,25.7,28.3
37001,"""Alamance, (NC)""",430.4,430.2 - 481.5 (646),10.1,32.9,25.1
37003,"""Alexander, (NC)""",391.1,380.4 - 430.1 (643),9.8,32.2,27.9
37005,"""Alleghany, (NC)""",411.6,380.4 - 430.1 (643),9.7,28.2,23.7
37007,"""Anson, (NC)""",618.9,552.5 - 1132.8 (643),12.7,34.6,28.2
37009,"""Ashe, (NC)""",397.8,380.4 - 430.1 (643),9.3,30,23.5
37011,"""Avery, (NC)""",421.1,380.4 - 430.1 (643),10.5,27.7,24.4
37013,"""Beaufort, (NC)""",477.4,430.2 - 481.5 (646),11.5,35,25
37015,"""Bertie, (NC)""",492,481.6 - 552.4 (641),10.8,36.8,28.4
37017,"""Bladen, (NC)""",586.5,552.5 - 1132.8 (643),12.1,38.3,30.4
37019,"""Brunswick, (NC)""",421,380.4 - 430.1 (643),8.3,28.1,18.8
37021,"""Buncombe, (NC)""",379.2,147.7 - 380.3 (644),7.9,22.3,18.2
37023,"""Burke, (NC)""",476.3,430.2 - 481.5 (646),9.4,31.7,24.6
37025,"""Cabarrus, (NC)""",414.7,380.4 - 430.1 (643),9.1,30.7,22.6
37027,"""Caldwell, (NC)""",473.8,430.2 - 481.5 (646),11.6,33.1,25.7
37029,"""Camden, (NC)""",462.6,430.2 - 481.5 (646),10.1,30.6,22
37031,"""Carteret, (NC)""",418.9,380.4 - 430.1 (643),8.3,25.9,20.2
37033,"""Caswell, (NC)""",406.6,380.4 - 430.1 (643),10.6,33.1,29.2
37035,"""Catawba, (NC)""",464.3,430.2 - 481.5 (646),11.2,30.1,25.9
37037,"""Chatham, (NC)""",281.1,147.7 - 380.3 (644),8.9,25.3,22.8
37039,"""Cherokee, (NC)""",504.4,481.6 - 552.4 (641),8.9,28,28.3
37041,"""Chowan, (NC)""",480.7,430.2 - 481.5 (646),11.2,32.9,27.1
37043,"""Clay, (NC)""",415.6,380.4 - 430.1 (643),8.9,28.6,23.9
37045,"""Cleveland, (NC)""",543.4,481.6 - 552.4 (641),11.2,32.5,28.5
37047,"""Columbus, (NC)""",731.8,552.5 - 1132.8 (643),13.1,33,25.9
37049,"""Craven, (NC)""",433.3,430.2 - 481.5 (646),11.6,29.7,25.1
37051,"""Cumberland, (NC)""",485.8,481.6 - 552.4 (641),12.6,33.4,25.6
37053,"""Currituck, (NC)""",439.2,430.2 - 481.5 (646),9.6,26.8,21.2
37055,"""Dare, (NC)""",381.2,380.4 - 430.1 (643),7.8,23.8,23
37057,"""Davidson, (NC)""",480.2,430.2 - 481.5 (646),9.5,29.9,26.3
37059,"""Davie, (NC)""",395.9,380.4 - 430.1 (643),9.4,31.9,27.4
37061,"""Duplin, (NC)""",477.2,430.2 - 481.5 (646),12.8,35.4,30.4
37063,"""Durham, (NC)""",357.5,147.7 - 380.3 (644),8.3,26.4,20.5
37065,"""Edgecombe, (NC)""",569.2,552.5 - 1132.8 (643),13.8,36.1,30
37067,"""Forsyth, (NC)""",392.4,380.4 - 430.1 (643),10.7,32.2,23.4
37069,"""Franklin, (NC)""",426.9,380.4 - 430.1 (643),12.3,32.4,28.4
37071,"""Gaston, (NC)""",484.5,481.6 - 552.4 (641),11.2,31.2,29.9
37073,"""Gates, (NC)""",431.6,430.2 - 481.5 (646),10.7,31.9,28.8
37075,"""Graham, (NC)""",434.1,430.2 - 481.5 (646),9.3,29.9,25.3
37077,"""Granville, (NC)""",381.5,380.4 - 430.1 (643),10.8,33.1,27.3
37079,"""Greene, (NC)""",489.6,481.6 - 552.4 (641),11.1,33.1,27.8
37081,"""Guilford, (NC)""",377.9,147.7 - 380.3 (644),9.7,31.3,22.8
37083,"""Halifax, (NC)""",495,481.6 - 552.4 (641),12.3,40,29.7
37085,"""Harnett, (NC)""",510.2,481.6 - 552.4 (641),11.1,32.8,29.8
37087,"""Haywood, (NC)""",471.8,430.2 - 481.5 (646),8.8,32.7,23.7
37089,"""Henderson, (NC)""",354.7,147.7 - 380.3 (644),6.9,30.1,23.3
