cnty_fips,display_name,Value,theme_range,dm_prev_adj,ob_prev_adj,ltpia_prev_adj
31085,"""Hayes, (NE)""",475.9,425.4 - 477.1 (642),6.9,34.5,26.2
31087,"""Hitchcock, (NE)""",435.2,425.4 - 477.1 (642),7.9,36.5,24.9
31089,"""Holt, (NE)""",444.1,425.4 - 477.1 (642),7.4,30,27.2
31091,"""Hooker, (NE)""",370.1,139.6 - 425.3 (645),7.7,26.4,26.3
31093,"""Howard, (NE)""",416.7,139.6 - 425.3 (645),7.2,31.7,23.9
31095,"""Jefferson, (NE)""",487.7,477.2 - 529.3 (644),8.3,37.5,26.5
31097,"""Johnson, (NE)""",370.3,139.6 - 425.3 (645),7.8,31.4,26.8
31099,"""Kearney, (NE)""",393,139.6 - 425.3 (645),7.6,33.5,22.5
31101,"""Keith, (NE)""",486.4,477.2 - 529.3 (644),7.1,27.5,26.3
31103,"""Keya Paha, (NE)""",446.3,425.4 - 477.1 (642),7.1,30.9,29
31105,"""Kimball, (NE)""",402.2,139.6 - 425.3 (645),8.4,32.8,27.8
31107,"""Knox, (NE)""",466.3,425.4 - 477.1 (642),7.1,32.3,26.5
31109,"""Lancaster, (NE)""",348.4,139.6 - 425.3 (645),7.6,27.2,17.8
31111,"""Lincoln, (NE)""",485.9,477.2 - 529.3 (644),8.9,31.8,25
31113,"""Logan, (NE)""",504.9,477.2 - 529.3 (644),7.6,32.4,28.5
31115,"""Loup, (NE)""",455.4,425.4 - 477.1 (642),7.6,31.4,29.1
31117,"""McPherson, (NE)""",486.2,477.2 - 529.3 (644),7.5,31.4,26.9
31119,"""Madison, (NE)""",527.5,477.2 - 529.3 (644),9.2,32.5,22.2
31121,"""Merrick, (NE)""",420.7,139.6 - 425.3 (645),9.3,32.2,27.6
31123,"""Morrill, (NE)""",432.2,425.4 - 477.1 (642),8.2,33.1,25.9
31125,"""Nance, (NE)""",424.8,139.6 - 425.3 (645),7.8,29.3,24.4
31127,"""Nemaha, (NE)""",447.2,425.4 - 477.1 (642),8.4,39,22.7
31129,"""Nuckolls, (NE)""",514.1,477.2 - 529.3 (644),7,33.5,27.1
31131,"""Otoe, (NE)""",360.9,139.6 - 425.3 (645),9.2,34.7,25.2
31133,"""Pawnee, (NE)""",438.8,425.4 - 477.1 (642),6.9,31.1,25.2
31135,"""Perkins, (NE)""",473.5,425.4 - 477.1 (642),6.7,25.1,27.6
31137,"""Phelps, (NE)""",414.1,139.6 - 425.3 (645),8.2,34.4,21.8
31139,"""Pierce, (NE)""",496.7,477.2 - 529.3 (644),8,33.9,26.8
31141,"""Platte, (NE)""",409.1,139.6 - 425.3 (645),8.5,31.6,23.3
31143,"""Polk, (NE)""",451.9,425.4 - 477.1 (642),6.7,33.9,23.1
31145,"""Red Willow, (NE)""",439.5,425.4 - 477.1 (642),7,33.8,25
31147,"""Richardson, (NE)""",507.2,477.2 - 529.3 (644),8.4,38.7,28.9
31149,"""Rock, (NE)""",421.5,139.6 - 425.3 (645),8,27.6,30.5
31151,"""Saline, (NE)""",431.6,425.4 - 477.1 (642),8,33.3,30.9
31153,"""Sarpy, (NE)""",426.5,425.4 - 477.1 (642),8.6,31.3,20.1
31155,"""Saunders, (NE)""",377.7,139.6 - 425.3 (645),7.4,30.9,23.5
31157,"""Scotts Bluff, (NE)""",507.4,477.2 - 529.3 (644),8.7,35.4,23.7
31159,"""Seward, (NE)""",472.1,425.4 - 477.1 (642),7.2,29.9,21.7
31161,"""Sheridan, (NE)""",450.6,425.4 - 477.1 (642),8.9,33.2,31.1
31163,"""Sherman, (NE)""",450.8,425.4 - 477.1 (642),7.4,34.2,27.1
31165,"""Sioux, (NE)""",388.3,139.6 - 425.3 (645),6.3,26.8,27.9
31167,"""Stanton, (NE)""",425.3,139.6 - 425.3 (645),7.5,34.3,24.9
31169,"""Thayer, (NE)""",483.4,477.2 - 529.3 (644),7.4,30.2,26
31171,"""Thomas, (NE)""",427.4,425.4 - 477.1 (642),8,32.6,28.3
31173,"""Thurston, (NE)""",486.2,477.2 - 529.3 (644),15.4,43.5,31.9
31175,"""Valley, (NE)""",484,477.2 - 529.3 (644),9,33.8,22.7
31177,"""Washington, (NE)""",422,139.6 - 425.3 (645),7.8,31.2,19.3
31179,"""Wayne, (NE)""",425.2,139.6 - 425.3 (645),7.1,32.1,23.2
31181,"""Webster, (NE)""",522.2,477.2 - 529.3 (644),7.4,31.3,29
31183,"""Wheeler, (NE)""",423.3,139.6 - 425.3 (645),7.2,28.6,27.3
31185,"""York, (NE)""",472.3,425.4 - 477.1 (642),7,34.7,23.2
32001,"""Churchill, (NV)""",552,529.4 - 604.5 (642),8.1,25.3,23.5
32003,"""Clark, (NV)""",487.1,477.2 - 529.3 (644),9,27.7,22.8
32005,"""Douglas, (NV)""",385.1,139.6 - 425.3 (645),6.7,22.8,15.8
32007,"""Elko, (NV)""",429.7,425.4 - 477.1 (642),8.6,30.4,23.1
32009,"""Esmeralda, (NV)""",517.4,477.2 - 529.3 (644),8.3,26.7,19.5
32011,"""Eureka, (NV)""",673.1,604.6 - 949.9 (643),7.6,26.7,19.3
32013,"""Humboldt, (NV)""",515.8,477.2 - 529.3 (644),7.1,26,21.2
32015,"""Lander, (NV)""",502.5,477.2 - 529.3 (644),8.5,31.6,19.7
32017,"""Lincoln, (NV)""",488.2,477.2 - 529.3 (644),8.3,27.2,22.4
32019,"""Lyon, (NV)""",509.3,477.2 - 529.3 (644),7.9,35,26.5
32021,"""Mineral, (NV)""",718.1,604.6 - 949.9 (643),8.9,29.9,23.5
32023,"""Nye, (NV)""",603.9,529.4 - 604.5 (642),9.1,34.2,27.7
32027,"""Pershing, (NV)""",530.7,529.4 - 604.5 (642),7.7,30.9,22
32029,"""Storey, (NV)""",514.3,477.2 - 529.3 (644),8.6,26.4,21.2
32031,"""Washoe, (NV)""",528.5,477.2 - 529.3 (644),6.5,21.4,16.4
32033,"""White Pine, (NV)""",471.1,425.4 - 477.1 (642),7.6,30.4,23.7
32510,"""Carson City, (NV)""",545.3,529.4 - 604.5 (642),7.6,26,18.2
33001,"""Belknap, (NH)""",484.1,477.2 - 529.3 (644),7.7,31.1,21.4
33003,"""Carroll, (NH)""",383.5,139.6 - 425.3 (645),7.2,25.8,17
33005,"""Cheshire, (NH)""",411.2,139.6 - 425.3 (645),7.9,28.4,19.6
33007,"""Coos, (NH)""",469.2,425.4 - 477.1 (642),9,30.1,25.1
33009,"""Grafton, (NH)""",406.2,139.6 - 425.3 (645),7.2,23.8,20.3
33011,"""Hillsborough, (NH)""",412.2,139.6 - 425.3 (645),8.1,27.8,20.2
33013,"""Merrimack, (NH)""",413.8,139.6 - 425.3 (645),8.1,28.5,18.2
33015,"""Rockingham, (NH)""",412.7,139.6 - 425.3 (645),7.5,26.8,19.3
33017,"""Strafford, (NH)""",387.9,139.6 - 425.3 (645),9.5,28.3,21
33019,"""Sullivan, (NH)""",407.9,139.6 - 425.3 (645),8.6,30.7,22.9
34001,"""Atlantic, (NJ)""",515,477.2 - 529.3 (644),10.1,27.1,25.3
34003,"""Bergen, (NJ)""",392.7,139.6 - 425.3 (645),6.8,21.5,20.8
34005,"""Burlington, (NJ)""",467.5,425.4 - 477.1 (642),8,27.8,21.5
34007,"""Camden, (NJ)""",494.9,477.2 - 529.3 (644),9.2,29,25.9
34009,"""Cape May, (NJ)""",528.4,477.2 - 529.3 (644),7.8,29.2,20.9
34011,"""Cumberland, (NJ)""",552.8,529.4 - 604.5 (642),11,34.6,28.8
34013,"""Essex, (NJ)""",495.5,477.2 - 529.3 (644),10.3,28.3,25
34015,"""Gloucester, (NJ)""",493.4,477.2 - 529.3 (644),9.4,30.3,23.8
34017,"""Hudson, (NJ)""",505.3,477.2 - 529.3 (644),8.2,23.3,25.9
34019,"""Hunterdon, (NJ)""",369.7,139.6 - 425.3 (645),5.7,20.6,16.6
34021,"""Mercer, (NJ)""",444.1,425.4 - 477.1 (642),8.2,24.9,21.8
34023,"""Middlesex, (NJ)""",440.7,425.4 - 477.1 (642),9.6,26.5,24.7
34025,"""Monmouth, (NJ)""",457.5,425.4 - 477.1 (642),7.5,21.8,19.2
34027,"""Morris, (NJ)""",389.1,139.6 - 425.3 (645),6.4,20.5,18.2
34029,"""Ocean, (NJ)""",487.5,477.2 - 529.3 (644),8.1,28.7,24.2
34031,"""Passaic, (NJ)""",473.6,425.4 - 477.1 (642),7.6,27.9,24.1
34033,"""Salem, (NJ)""",544,529.4 - 604.5 (642),10.1,33.4,26
34035,"""Somerset, (NJ)""",388.9,139.6 - 425.3 (645),7.3,21.7,17.2
34037,"""Sussex, (NJ)""",454.2,425.4 - 477.1 (642),6.5,26.7,21.8
34039,"""Union, (NJ)""",442.5,425.4 - 477.1 (642),7.4,24.3,21.3
34041,"""Warren, (NJ)""",446.8,425.4 - 477.1 (642),7.6,27.1,23.2
35001,"""Bernalillo, (NM)""",411.6,139.6 - 425.3 (645),7.4,21.9,16.2
35003,"""Catron, (NM)""",380,139.6 - 425.3 (645),6.9,21.8,16.2
35005,"""Chaves, (NM)""",466.3,425.4 - 477.1 (642),9.3,29.8,26.9
35006,"""Cibola, (NM)""",395.2,139.6 - 425.3 (645),12.7,29.8,25.1
35007,"""Colfax, (NM)""",370,139.6 - 425.3 (645),7.3,24.1,21.1
35009,"""Curry, (NM)""",532.8,529.4 - 604.5 (642),8,31.9,28.2
35011,"""De Baca, (NM)""",454.5,425.4 - 477.1 (642),7.5,22.8,23.2
35013,"""Dona Ana, (NM)""",378.3,139.6 - 425.3 (645),6.9,26.1,19.8
35015,"""Eddy, (NM)""",493.9,477.2 - 529.3 (644),8.3,31.4,25.3
35017,"""Grant, (NM)""",441.2,425.4 - 477.1 (642),7,22.9,17.1
35019,"""Guadalupe, (NM)""",439.2,425.4 - 477.1 (642),7.6,25.2,21.8
35021,"""Harding, (NM)""",397.6,139.6 - 425.3 (645),6.9,23.2,22.3
35023,"""Hidalgo, (NM)""",458.7,425.4 - 477.1 (642),7.1,22.9,22.7
35025,"""Lea, (NM)""",506.7,477.2 - 529.3 (644),8,32.6,29
35027,"""Lincoln, (NM)""",379.3,139.6 - 425.3 (645),5.9,21.1,21.9
35028,"""Los Alamos, (NM)""",276.5,139.6 - 425.3 (645),5.9,20.1,13.2
35029,"""Luna, (NM)""",588.5,529.4 - 604.5 (642),8.5,25.6,22.6
35031,"""McKinley, (NM)""",380,139.6 - 425.3 (645),13.2,35,25.3
35033,"""Mora, (NM)""",402.4,139.6 - 425.3 (645),8.3,23.3,21.4
35035,"""Otero, (NM)""",507.1,477.2 - 529.3 (644),8.7,26.4,20.9
35037,"""Quay, (NM)""",480.7,477.2 - 529.3 (644),7.4,31.6,24
35039,"""Rio Arriba, (NM)""",371.6,139.6 - 425.3 (645),7.6,26.2,21.1
35041,"""Roosevelt, (NM)""",518.2,477.2 - 529.3 (644),9,26.8,24.2
35043,"""Sandoval, (NM)""",379.8,139.6 - 425.3 (645),6.7,23.9,15.1
35045,"""San Juan, (NM)""",378.2,139.6 - 425.3 (645),9.7,31.7,23.4
35047,"""San Miguel, (NM)""",388,139.6 - 425.3 (645),7.2,23.1,18.2
35049,"""Santa Fe, (NM)""",300.3,139.6 - 425.3 (645),4,13.3,10.6
35051,"""Sierra, (NM)""",507.8,477.2 - 529.3 (644),7.1,23.1,22.2
35053,"""Socorro, (NM)""",422.7,139.6 - 425.3 (645),8.8,26.3,24.9
35055,"""Taos, (NM)""",340.4,139.6 - 425.3 (645),6.2,18.7,16.5
35057,"""Torrance, (NM)""",424.3,139.6 - 425.3 (645),7.5,26.3,25
35059,"""Union, (NM)""",391.6,139.6 - 425.3 (645),8.4,26.7,23
35061,"""Valencia, (NM)""",449.5,425.4 - 477.1 (642),8.6,25.6,21.4
36001,"""Albany, (NY)""",490.3,477.2 - 529.3 (644),8.8,25.7,22.4
36003,"""Allegany, (NY)""",529.2,477.2 - 529.3 (644),7.5,28.4,23.6
36005,"""Bronx, (NY)""",585.9,529.4 - 604.5 (642),12.3,29.9,31.1
36007,"""Broome, (NY)""",517,477.2 - 529.3 (644),8,26.3,25.2
36009,"""Cattaraugus, (NY)""",593.2,529.4 - 604.5 (642),7.6,27.5,27.5
36011,"""Cayuga, (NY)""",444.8,425.4 - 477.1 (642),8.9,30.3,27.1
36013,"""Chautauqua, (NY)""",516,477.2 - 529.3 (644),7.7,32.4,24.4
36015,"""Chemung, (NY)""",480.3,477.2 - 529.3 (644),8.2,33.1,27.4
36017,"""Chenango, (NY)""",688.8,604.6 - 949.9 (643),7.4,30.7,27.6
36019,"""Clinton, (NY)""",474.9,425.4 - 477.1 (642),9.5,29.8,25.3
36021,"""Columbia, (NY)""",486.6,477.2 - 529.3 (644),7.3,23.4,21.2
36023,"""Cortland, (NY)""",467.1,425.4 - 477.1 (642),8.7,27.9,28.1
36025,"""Delaware, (NY)""",556.8,529.4 - 604.5 (642),7.8,28.7,24.7
36027,"""Dutchess, (NY)""",465.1,425.4 - 477.1 (642),7.9,23.6,22.2
36029,"""Erie, (NY)""",505.8,477.2 - 529.3 (644),8.5,28.8,24.1
36031,"""Essex, (NY)""",450.4,425.4 - 477.1 (642),8.3,26.1,26.5
36033,"""Franklin, (NY)""",540.8,529.4 - 604.5 (642),8.6,26.4,30
36035,"""Fulton, (NY)""",536.6,529.4 - 604.5 (642),8.3,24.5,28
36037,"""Genesee, (NY)""",577.7,529.4 - 604.5 (642),8.4,26.2,23.5
36039,"""Greene, (NY)""",518.2,477.2 - 529.3 (644),8.6,23.3,24.9
36041,"""Hamilton, (NY)""",514.9,477.2 - 529.3 (644),7.8,27.4,23
36043,"""Herkimer, (NY)""",540.2,529.4 - 604.5 (642),8.4,30.8,30.3
36045,"""Jefferson, (NY)""",532.2,529.4 - 604.5 (642),10.4,30.9,31.9
36047,"""Kings, (NY)""",635.9,604.6 - 949.9 (643),10.2,22.6,27
36049,"""Lewis, (NY)""",521.8,477.2 - 529.3 (644),7.3,32.5,23.5
36051,"""Livingston, (NY)""",424.9,139.6 - 425.3 (645),7.5,29.8,23.2
36053,"""Madison, (NY)""",444.3,425.4 - 477.1 (642),7.9,27.5,28.4
36055,"""Monroe, (NY)""",409.4,139.6 - 425.3 (645),8.3,27.8,21.6
36057,"""Montgomery, (NY)""",633.5,604.6 - 949.9 (643),8.9,28.6,29.1
36059,"""Nassau, (NY)""",518.3,477.2 - 529.3 (644),7.1,22.3,24.3
36061,"""New York, (NY)""",435.7,425.4 - 477.1 (642),6.7,15.7,18.6
36063,"""Niagara, (NY)""",612,604.6 - 949.9 (643),7.2,31,24.7
36065,"""Oneida, (NY)""",507.3,477.2 - 529.3 (644),9.4,31.8,25.6
36067,"""Onondaga, (NY)""",411.1,139.6 - 425.3 (645),7.7,26.1,21.5
36069,"""Ontario, (NY)""",418.3,139.6 - 425.3 (645),6.8,27.5,21.2
36071,"""Orange, (NY)""",504.1,477.2 - 529.3 (644),8.8,29.7,26.6
36073,"""Orleans, (NY)""",592,529.4 - 604.5 (642),8.4,30.8,26.6
36075,"""Oswego, (NY)""",538.5,529.4 - 604.5 (642),10.8,29.4,26.9
36077,"""Otsego, (NY)""",480.6,477.2 - 529.3 (644),7.9,29.2,20.9
36079,"""Putnam, (NY)""",482.5,477.2 - 529.3 (644),6.9,24.4,22.7
36081,"""Queens, (NY)""",562.4,529.4 - 604.5 (642),10.4,23.6,28.8
36083,"""Rensselaer, (NY)""",532.8,529.4 - 604.5 (642),8.2,29,23
36085,"""Richmond, (NY)""",715.8,604.6 - 949.9 (643),8.7,27.2,29.3
36087,"""Rockland, (NY)""",474.5,425.4 - 477.1 (642),8.9,23.1,25.8
36089,"""St. Lawrence, (NY)""",534.2,529.4 - 604.5 (642),8.2,30.1,24.9
36091,"""Saratoga, (NY)""",447.4,425.4 - 477.1 (642),8,26.6,23.1
36093,"""Schenectady, (NY)""",462.6,425.4 - 477.1 (642),7.2,26.6,21.5
36095,"""Schoharie, (NY)""",446,425.4 - 477.1 (642),7.9,27.1,24
36097,"""Schuyler, (NY)""",477.4,477.2 - 529.3 (644),8.9,26.5,23.4
36099,"""Seneca, (NY)""",432.2,425.4 - 477.1 (642),8.7,28.5,25.2
36101,"""Steuben, (NY)""",488,477.2 - 529.3 (644),9.9,32,22.5
36103,"""Suffolk, (NY)""",511.8,477.2 - 529.3 (644),7.6,24.3,23.8
36105,"""Sullivan, (NY)""",516.6,477.2 - 529.3 (644),8.9,29.2,27.1
36107,"""Tioga, (NY)""",419,139.6 - 425.3 (645),8.7,29.5,24
36109,"""Tompkins, (NY)""",426.3,425.4 - 477.1 (642),7.8,24.6,20.4
36111,"""Ulster, (NY)""",472.3,425.4 - 477.1 (642),6.9,25.9,22.5
36113,"""Warren, (NY)""",443.3,425.4 - 477.1 (642),7.7,25.2,21.1
36115,"""Washington, (NY)""",444.4,425.4 - 477.1 (642),9.1,30.3,24.8
36117,"""Wayne, (NY)""",417.7,139.6 - 425.3 (645),8.9,31.5,27.5
36119,"""Westchester, (NY)""",422.5,139.6 - 425.3 (645),7.4,20.3,20.8
36121,"""Wyoming, (NY)""",516.5,477.2 - 529.3 (644),7.7,26.6,25.6
36123,"""Yates, (NY)""",451,425.4 - 477.1 (642),8.4,25.7,28.3
37001,"""Alamance, (NC)""",487.8,477.2 - 529.3 (644),10.1,32.9,25.1
37003,"""Alexander, (NC)""",492.8,477.2 - 529.3 (644),9.8,32.2,27.9
37005,"""Alleghany, (NC)""",503.4,477.2 - 529.3 (644),9.7,28.2,23.7
37007,"""Anson, (NC)""",625.4,604.6 - 949.9 (643),12.7,34.6,28.2
37009,"""Ashe, (NC)""",471,425.4 - 477.1 (642),9.3,30,23.5
37011,"""Avery, (NC)""",489.1,477.2 - 529.3 (644),10.5,27.7,24.4
37013,"""Beaufort, (NC)""",579.4,529.4 - 604.5 (642),11.5,35,25
37015,"""Bertie, (NC)""",543.2,529.4 - 604.5 (642),10.8,36.8,28.4
37017,"""Bladen, (NC)""",649.2,604.6 - 949.9 (643),12.1,38.3,30.4
37019,"""Brunswick, (NC)""",463.4,425.4 - 477.1 (642),8.3,28.1,18.8
37021,"""Buncombe, (NC)""",452.8,425.4 - 477.1 (642),7.9,22.3,18.2
37023,"""Burke, (NC)""",487.7,477.2 - 529.3 (644),9.4,31.7,24.6
37025,"""Cabarrus, (NC)""",451.8,425.4 - 477.1 (642),9.1,30.7,22.6
37027,"""Caldwell, (NC)""",508,477.2 - 529.3 (644),11.6,33.1,25.7
37029,"""Camden, (NC)""",496.8,477.2 - 529.3 (644),10.1,30.6,22
37031,"""Carteret, (NC)""",503.5,477.2 - 529.3 (644),8.3,25.9,20.2
37033,"""Caswell, (NC)""",508.7,477.2 - 529.3 (644),10.6,33.1,29.2
37035,"""Catawba, (NC)""",485.8,477.2 - 529.3 (644),11.2,30.1,25.9
37037,"""Chatham, (NC)""",414.3,139.6 - 425.3 (645),8.9,25.3,22.8
37039,"""Cherokee, (NC)""",551.2,529.4 - 604.5 (642),8.9,28,28.3
37041,"""Chowan, (NC)""",515,477.2 - 529.3 (644),11.2,32.9,27.1
37043,"""Clay, (NC)""",467.9,425.4 - 477.1 (642),8.9,28.6,23.9
37045,"""Cleveland, (NC)""",602.1,529.4 - 604.5 (642),11.2,32.5,28.5
37047,"""Columbus, (NC)""",693.4,604.6 - 949.9 (643),13.1,33,25.9
37049,"""Craven, (NC)""",484.4,477.2 - 529.3 (644),11.6,29.7,25.1
37051,"""Cumberland, (NC)""",546.1,529.4 - 604.5 (642),12.6,33.4,25.6
37053,"""Currituck, (NC)""",479.8,477.2 - 529.3 (644),9.6,26.8,21.2
37055,"""Dare, (NC)""",481.1,477.2 - 529.3 (644),7.8,23.8,23
37057,"""Davidson, (NC)""",548,529.4 - 604.5 (642),9.5,29.9,26.3
37059,"""Davie, (NC)""",409,139.6 - 425.3 (645),9.4,31.9,27.4
37061,"""Duplin, (NC)""",515.1,477.2 - 529.3 (644),12.8,35.4,30.4
37063,"""Durham, (NC)""",418.3,139.6 - 425.3 (645),8.3,26.4,20.5
37065,"""Edgecombe, (NC)""",610.2,604.6 - 949.9 (643),13.8,36.1,30
37067,"""Forsyth, (NC)""",419.3,139.6 - 425.3 (645),10.7,32.2,23.4
37069,"""Franklin, (NC)""",449.3,425.4 - 477.1 (642),12.3,32.4,28.4
37071,"""Gaston, (NC)""",576.6,529.4 - 604.5 (642),11.2,31.2,29.9
37073,"""Gates, (NC)""",536.1,529.4 - 604.5 (642),10.7,31.9,28.8
37075,"""Graham, (NC)""",458.4,425.4 - 477.1 (642),9.3,29.9,25.3
37077,"""Granville, (NC)""",497.2,477.2 - 529.3 (644),10.8,33.1,27.3
37079,"""Greene, (NC)""",606.2,604.6 - 949.9 (643),11.1,33.1,27.8
37081,"""Guilford, (NC)""",435.1,425.4 - 477.1 (642),9.7,31.3,22.8
37083,"""Halifax, (NC)""",611.9,604.6 - 949.9 (643),12.3,40,29.7
37085,"""Harnett, (NC)""",529.6,529.4 - 604.5 (642),11.1,32.8,29.8
37087,"""Haywood, (NC)""",509.6,477.2 - 529.3 (644),8.8,32.7,23.7
37089,"""Henderson, (NC)""",447.5,425.4 - 477.1 (642),6.9,30.1,23.3
37091,"""Hertford, (NC)""",545.7,529.4 - 604.5 (642),13.5,40.6,30.9
37093,"""Hoke, (NC)""",606.1,604.6 - 949.9 (643),10.9,32.7,25.7
37095,"""Hyde, (NC)""",651.3,604.6 - 949.9 (643),10.7,31.5,28.9
37097,"""Iredell, (NC)""",565.5,529.4 - 604.5 (642),10,30.9,22.3
37099,"""Jackson, (NC)""",427,425.4 - 477.1 (642),9.6,28.9,23.5
37101,"""Johnston, (NC)""",600.5,529.4 - 604.5 (642),12.2,34.8,27.4
37103,"""Jones, (NC)""",668.9,604.6 - 949.9 (643),12,35.4,27
37105,"""Lee, (NC)""",529.6,529.4 - 604.5 (642),12.2,29,25.6
37107,"""Lenoir, (NC)""",691.3,604.6 - 949.9 (643),13.2,35.8,30.3
37109,"""Lincoln, (NC)""",648.4,604.6 - 949.9 (643),10.4,28.7,22.9
37111,"""McDowell, (NC)""",502.1,477.2 - 529.3 (644),10.9,33.2,27.6
37113,"""Macon, (NC)""",484.6,477.2 - 529.3 (644),9.4,29,27.4
37115,"""Madison, (NC)""",458.3,425.4 - 477.1 (642),8.9,26,23.8
37117,"""Martin, (NC)""",659.8,604.6 - 949.9 (643),11.7,39.9,27.1
37119,"""Mecklenburg, (NC)""",411,139.6 - 425.3 (645),9.1,25,19.6
37121,"""Mitchell, (NC)""",538.4,529.4 - 604.5 (642),9.8,27.9,21
37123,"""Montgomery, (NC)""",434.4,425.4 - 477.1 (642),9.5,29.3,27.9
37125,"""Moore, (NC)""",388.9,139.6 - 425.3 (645),8.4,26.8,21.2
37127,"""Nash, (NC)""",502,477.2 - 529.3 (644),12.1,35,25.7
37129,"""New Hanover, (NC)""",476.7,425.4 - 477.1 (642),7.7,24.6,19.1
37131,"""Northampton, (NC)""",549.3,529.4 - 604.5 (642),11.9,35.6,26.9
37133,"""Onslow, (NC)""",482.3,477.2 - 529.3 (644),10.1,28.7,25.4
37135,"""Orange, (NC)""",399.4,139.6 - 425.3 (645),8.2,22.5,18.7
37137,"""Pamlico, (NC)""",496.5,477.2 - 529.3 (644),10.4,32.2,25.6
37139,"""Pasquotank, (NC)""",517.2,477.2 - 529.3 (644),11.5,36.6,27.1
37141,"""Pender, (NC)""",444.4,425.4 - 477.1 (642),10.3,30.3,24.2
37143,"""Perquimans, (NC)""",523.1,477.2 - 529.3 (644),10.7,32.4,21.9
37145,"""Person, (NC)""",544.9,529.4 - 604.5 (642),10.7,32.4,24.1
37147,"""Pitt, (NC)""",518.4,477.2 - 529.3 (644),10.2,30,26.2
37149,"""Polk, (NC)""",435.3,425.4 - 477.1 (642),9.5,28.5,25
37151,"""Randolph, (NC)""",493.5,477.2 - 529.3 (644),12,31.8,30.6
37153,"""Richmond, (NC)""",714.3,604.6 - 949.9 (643),10.3,36.3,28.9
37155,"""Robeson, (NC)""",587.3,529.4 - 604.5 (642),15,38.6,32.7
37157,"""Rockingham, (NC)""",557.4,529.4 - 604.5 (642),10.4,34.9,27.7
37159,"""Rowan, (NC)""",533.4,529.4 - 604.5 (642),11.4,33.9,27.8
37161,"""Rutherford, (NC)""",613.9,604.6 - 949.9 (643),11.1,30.8,25.9
37163,"""Sampson, (NC)""",533.8,529.4 - 604.5 (642),13.1,34.9,30.6
37165,"""Scotland, (NC)""",652.3,604.6 - 949.9 (643),11.3,35.1,26.5
37167,"""Stanly, (NC)""",549.5,529.4 - 604.5 (642),10.1,29.1,25.5
37169,"""Stokes, (NC)""",518.3,477.2 - 529.3 (644),9.3,29,27.7
37171,"""Surry, (NC)""",520.1,477.2 - 529.3 (644),10.1,30.2,27.1
37173,"""Swain, (NC)""",663.3,604.6 - 949.9 (643),10.9,29.3,25.7
37175,"""Transylvania, (NC)""",427,425.4 - 477.1 (642),7.8,25.7,22.4
37177,"""Tyrrell, (NC)""",703.4,604.6 - 949.9 (643),11.3,32.4,24.5
37179,"""Union, (NC)""",449.6,425.4 - 477.1 (642),10.1,27.7,20.8
37181,"""Vance, (NC)""",528.5,477.2 - 529.3 (644),11.2,38.1,31
37183,"""Wake, (NC)""",409.3,139.6 - 425.3 (645),8.5,22.7,17.1
37185,"""Warren, (NC)""",530.9,529.4 - 604.5 (642),11.8,36.8,29.8
37187,"""Washington, (NC)""",812.2,604.6 - 949.9 (643),11.4,32.1,27.5
37189,"""Watauga, (NC)""",441.2,425.4 - 477.1 (642),9.2,27.3,19.5
37191,"""Wayne, (NC)""",550.1,529.4 - 604.5 (642),12.8,38.1,29.5
37193,"""Wilkes, (NC)""",463.2,425.4 - 477.1 (642),10.2,29.6,28.6
37195,"""Wilson, (NC)""",489.6,477.2 - 529.3 (644),11.3,32.9,26.1
37197,"""Yadkin, (NC)""",459.8,425.4 - 477.1 (642),8.8,32.6,21.4
37199,"""Yancey, (NC)""",450.7,425.4 - 477.1 (642),8.4,29.4,27.1
38001,"""Adams, (ND)""",452.9,425.4 - 477.1 (642),7.6,32,27.4
38003,"""Barnes, (ND)""",402.5,139.6 - 425.3 (645),8.2,35.5,21.6
38005,"""Benson, (ND)""",500.5,477.2 - 529.3 (644),11.3,33.1,26.7
38007,"""Billings, (ND)""",376.9,139.6 - 425.3 (645),6.8,27.8,23.7
38009,"""Bottineau, (ND)""",444.6,425.4 - 477.1 (642),7.6,31.6,29.3
38011,"""Bowman, (ND)""",389.4,139.6 - 425.3 (645),7.1,30,25.9
38013,"""Burke, (ND)""",431.6,425.4 - 477.1 (642),6.8,32.2,28
38015,"""Burleigh, (ND)""",399.1,139.6 - 425.3 (645),7,29.4,21.4
38017,"""Cass, (ND)""",382.6,139.6 - 425.3 (645),7.4,30,19.3
38019,"""Cavalier, (ND)""",450.8,425.4 - 477.1 (642),7.7,37.7,30.1
38021,"""Dickey, (ND)""",453.1,425.4 - 477.1 (642),8.3,31.7,25
38023,"""Divide, (ND)""",337.4,139.6 - 425.3 (645),8,29.1,30.3
38025,"""Dunn, (ND)""",463.2,425.4 - 477.1 (642),7.9,33.1,27.4
38027,"""Eddy, (ND)""",458.9,425.4 - 477.1 (642),9.1,32.4,25.8
38029,"""Emmons, (ND)""",465.1,425.4 - 477.1 (642),7.9,33.5,25.4
38031,"""Foster, (ND)""",436.3,425.4 - 477.1 (642),7.4,34.1,27.6
38033,"""Golden Valley, (ND)""",367.5,139.6 - 425.3 (645),7.6,33.6,26.2
38035,"""Grand Forks, (ND)""",427.2,425.4 - 477.1 (642),8.5,32.2,22.7
38037,"""Grant, (ND)""",429.9,425.4 - 477.1 (642),7.3,33.7,31.8
