"cnty_fips","display_name","Value","theme_range","dm_prev_adj","ob_prev_adj","ltpia_prev_adj"
29111,"""Lewis, (MO)""",627.1,"571.5 - 639.6 (642)",9.2,34.6,29.7
29113,"""Lincoln, (MO)""",564.2,"512.8 - 571.4 (643)",11.7,32.5,31.5
29115,"""Linn, (MO)""",603,"571.5 - 639.6 (642)",10.6,34,25.2
29117,"""Livingston, (MO)""",612.1,"571.5 - 639.6 (642)",9.2,29.6,24
29119,"""McDonald, (MO)""",657.1,"639.7 - 989.4 (643)",8.9,27.5,30.9
29121,"""Macon, (MO)""",596.4,"571.5 - 639.6 (642)",10.2,36,27.4
29123,"""Madison, (MO)""",627.6,"571.5 - 639.6 (642)",9.8,35.8,28
29125,"""Maries, (MO)""",603.5,"571.5 - 639.6 (642)",11.2,35.7,31.4
29127,"""Marion, (MO)""",613.1,"571.5 - 639.6 (642)",11.7,38.4,28.5
29129,"""Mercer, (MO)""",561.6,"512.8 - 571.4 (643)",9.7,31.9,27.6
29131,"""Miller, (MO)""",638.1,"571.5 - 639.6 (642)",10.1,31.7,24.1
29133,"""Mississippi, (MO)""",811.3,"639.7 - 989.4 (643)",12.8,35.3,29.4
29135,"""Moniteau, (MO)""",540.5,"512.8 - 571.4 (643)",9.3,33.7,26.7
29137,"""Monroe, (MO)""",630.1,"571.5 - 639.6 (642)",9.7,32,31.6
29139,"""Montgomery, (MO)""",614.6,"571.5 - 639.6 (642)",9.8,34.4,30.3
29141,"""Morgan, (MO)""",586.5,"571.5 - 639.6 (642)",8.8,30.7,27.8
29143,"""New Madrid, (MO)""",831.1,"639.7 - 989.4 (643)",10.9,35.9,32.6
29145,"""Newton, (MO)""",622.9,"571.5 - 639.6 (642)",8.8,36.1,27.6
29147,"""Nodaway, (MO)""",518,"512.8 - 571.4 (643)",10.9,33.1,28.5
29149,"""Oregon, (MO)""",657.5,"639.7 - 989.4 (643)",8.6,31.1,27
29151,"""Osage, (MO)""",539.7,"512.8 - 571.4 (643)",10.6,32.4,26.2
29153,"""Ozark, (MO)""",548.2,"512.8 - 571.4 (643)",10.6,32.6,27.3
29155,"""Pemiscot, (MO)""",855.1,"639.7 - 989.4 (643)",13.4,35.5,37.9
29157,"""Perry, (MO)""",582.4,"571.5 - 639.6 (642)",10,36.3,27.1
29159,"""Pettis, (MO)""",601,"571.5 - 639.6 (642)",10.7,35.5,24.5
29161,"""Phelps, (MO)""",596.3,"571.5 - 639.6 (642)",11.1,29.6,29.1
29163,"""Pike, (MO)""",652.6,"639.7 - 989.4 (643)",11.5,31.1,26.9
29165,"""Platte, (MO)""",405.6,"177.2 - 457.1 (643)",10.3,34.1,21.2
29167,"""Polk, (MO)""",540.9,"512.8 - 571.4 (643)",9.7,34.7,26.2
29169,"""Pulaski, (MO)""",590.4,"571.5 - 639.6 (642)",10,30.6,26.4
29171,"""Putnam, (MO)""",656.1,"639.7 - 989.4 (643)",10.5,31.4,28.6
29173,"""Ralls, (MO)""",388.9,"177.2 - 457.1 (643)",10.8,31.2,28
29175,"""Randolph, (MO)""",509.2,"457.2 - 512.7 (644)",11,37.7,30.4
29177,"""Ray, (MO)""",533.1,"512.8 - 571.4 (643)",10.4,38,31.4
29179,"""Reynolds, (MO)""",648.6,"639.7 - 989.4 (643)",9.7,33.6,29.5
29181,"""Ripley, (MO)""",721.2,"639.7 - 989.4 (643)",10.2,36.2,30.7
29183,"""St. Charles, (MO)""",450.5,"177.2 - 457.1 (643)",7.6,25.4,23.4
29185,"""St. Clair, (MO)""",601.8,"571.5 - 639.6 (642)",9.4,31.6,26.2
29186,"""Ste. Genevieve, (MO)""",597,"571.5 - 639.6 (642)",10.2,32.8,31.5
29187,"""St. Francois, (MO)""",699.5,"639.7 - 989.4 (643)",10.9,33.6,31.8
29189,"""St. Louis, (MO)""",537.3,"512.8 - 571.4 (643)",10.1,29.1,21.6
29195,"""Saline, (MO)""",649.7,"639.7 - 989.4 (643)",10,35.2,30.4
29197,"""Schuyler, (MO)""",538,"512.8 - 571.4 (643)",9.3,33,27.9
29199,"""Scotland, (MO)""",539.2,"512.8 - 571.4 (643)",8.5,32.7,28
29201,"""Scott, (MO)""",623.5,"571.5 - 639.6 (642)",12.7,35,27.5
29203,"""Shannon, (MO)""",625,"571.5 - 639.6 (642)",10,33.4,27.5
29205,"""Shelby, (MO)""",616.2,"571.5 - 639.6 (642)",8.8,35.7,24.7
29207,"""Stoddard, (MO)""",541.8,"512.8 - 571.4 (643)",11.7,34.9,32.9
29209,"""Stone, (MO)""",533.7,"512.8 - 571.4 (643)",9.6,33.9,26.2
29211,"""Sullivan, (MO)""",590,"571.5 - 639.6 (642)",10.7,34.8,32.2
29213,"""Taney, (MO)""",541.4,"512.8 - 571.4 (643)",9.6,31.2,26.7
29215,"""Texas, (MO)""",588.3,"571.5 - 639.6 (642)",10.8,33.2,26.5
29217,"""Vernon, (MO)""",648.3,"639.7 - 989.4 (643)",10.2,34.4,25.6
29219,"""Warren, (MO)""",486.1,"457.2 - 512.7 (644)",10.3,29.7,23.8
29221,"""Washington, (MO)""",943.3,"639.7 - 989.4 (643)",11.2,32.2,30.7
29223,"""Wayne, (MO)""",603.2,"571.5 - 639.6 (642)",10.8,34.3,32.7
29225,"""Webster, (MO)""",630.9,"571.5 - 639.6 (642)",9.5,33.3,25.2
29227,"""Worth, (MO)""",527.2,"512.8 - 571.4 (643)",8.9,30.5,26.3
29229,"""Wright, (MO)""",688.6,"639.7 - 989.4 (643)",10.1,32.1,28.7
29510,"""St. Louis City, (MO)""",753.4,"639.7 - 989.4 (643)",12.8,32.5,23.8
30001,"""Beaverhead, (MT)""",408.7,"177.2 - 457.1 (643)",5.9,24.5,20
30003,"""Big Horn, (MT)""",512.2,"457.2 - 512.7 (644)",12.5,38,24.4
30005,"""Blaine, (MT)""",440.1,"177.2 - 457.1 (643)",10.2,36.8,27
30007,"""Broadwater, (MT)""",389,"177.2 - 457.1 (643)",6.8,29.6,23
30009,"""Carbon, (MT)""",394,"177.2 - 457.1 (643)",6.5,24.5,20.9
30011,"""Carter, (MT)""",435.4,"177.2 - 457.1 (643)",6.5,25.6,22.7
30013,"""Cascade, (MT)""",418.4,"177.2 - 457.1 (643)",8.1,27.1,20.3
30015,"""Chouteau, (MT)""",405.1,"177.2 - 457.1 (643)",7.5,28.3,27
30017,"""Custer, (MT)""",444.3,"177.2 - 457.1 (643)",8,30.9,27.5
30019,"""Daniels, (MT)""",423.1,"177.2 - 457.1 (643)",6.8,25.6,25.2
30021,"""Dawson, (MT)""",475.7,"457.2 - 512.7 (644)",6.8,26.8,25
30023,"""Deer Lodge, (MT)""",522.8,"512.8 - 571.4 (643)",8.1,24.3,23.8
30025,"""Fallon, (MT)""",420.7,"177.2 - 457.1 (643)",6.5,26.8,28.9
30027,"""Fergus, (MT)""",433.2,"177.2 - 457.1 (643)",6.7,25.5,22
30029,"""Flathead, (MT)""",476.3,"457.2 - 512.7 (644)",6.1,21.1,17.8
30031,"""Gallatin, (MT)""",368.4,"177.2 - 457.1 (643)",4.7,15.7,13.6
30033,"""Garfield, (MT)""",445.4,"177.2 - 457.1 (643)",6.4,25.3,28.9
30035,"""Glacier, (MT)""",593,"571.5 - 639.6 (642)",14.1,34.6,29
30037,"""Golden Valley, (MT)""",452.6,"177.2 - 457.1 (643)",6.5,24.7,20.5
30039,"""Granite, (MT)""",396.5,"177.2 - 457.1 (643)",6.4,25.7,23.4
30041,"""Hill, (MT)""",544.1,"512.8 - 571.4 (643)",9.9,34.9,26.2
30043,"""Jefferson, (MT)""",359.3,"177.2 - 457.1 (643)",6.5,27.2,20
30045,"""Judith Basin, (MT)""",432.5,"177.2 - 457.1 (643)",5.8,28.8,27.4
30047,"""Lake, (MT)""",408.3,"177.2 - 457.1 (643)",8.6,29.4,22.4
30049,"""Lewis and Clark, (MT)""",424.3,"177.2 - 457.1 (643)",7.1,25.2,17.9
30051,"""Liberty, (MT)""",391.3,"177.2 - 457.1 (643)",7.2,26.3,22.6
30053,"""Lincoln, (MT)""",519.3,"512.8 - 571.4 (643)",7.7,25.7,22.5
30055,"""McCone, (MT)""",505.8,"457.2 - 512.7 (644)",5.7,21.1,25.9
30057,"""Madison, (MT)""",373.4,"177.2 - 457.1 (643)",6.5,21.3,20.3
30059,"""Meagher, (MT)""",404,"177.2 - 457.1 (643)",5.7,22.9,22.1
30061,"""Mineral, (MT)""",434.6,"177.2 - 457.1 (643)",7,26.6,23.1
30063,"""Missoula, (MT)""",398.3,"177.2 - 457.1 (643)",6.1,22.6,15
30065,"""Musselshell, (MT)""",455.9,"177.2 - 457.1 (643)",7.5,28.3,25
30067,"""Park, (MT)""",384.1,"177.2 - 457.1 (643)",6.4,22.9,20.1
30069,"""Petroleum, (MT)""",479,"457.2 - 512.7 (644)",6.7,24.6,24.8
30071,"""Phillips, (MT)""",433.1,"177.2 - 457.1 (643)",7.2,29.1,27.2
30073,"""Pondera, (MT)""",387.2,"177.2 - 457.1 (643)",7.7,31.8,23.6
30075,"""Powder River, (MT)""",503.1,"457.2 - 512.7 (644)",5.6,25.3,27.1
30077,"""Powell, (MT)""",446.2,"177.2 - 457.1 (643)",8.4,29.8,26.6
30079,"""Prairie, (MT)""",431.8,"177.2 - 457.1 (643)",6.6,26.9,22
30081,"""Ravalli, (MT)""",391.2,"177.2 - 457.1 (643)",5.9,24.1,20.9
30083,"""Richland, (MT)""",485,"457.2 - 512.7 (644)",6.9,30.4,27.6
30085,"""Roosevelt, (MT)""",586.4,"571.5 - 639.6 (642)",11.9,34.2,28.5
30087,"""Rosebud, (MT)""",474.5,"457.2 - 512.7 (644)",9.1,33.8,24.1
30089,"""Sanders, (MT)""",441.8,"177.2 - 457.1 (643)",7.1,25.4,22.5
30091,"""Sheridan, (MT)""",561.9,"512.8 - 571.4 (643)",6.6,30.7,27.4
30093,"""Silver Bow, (MT)""",650.7,"639.7 - 989.4 (643)",7.5,25.4,21.1
30095,"""Stillwater, (MT)""",451,"177.2 - 457.1 (643)",5.7,21.7,20.6
30097,"""Sweet Grass, (MT)""",412.4,"177.2 - 457.1 (643)",6.8,25.8,20
30099,"""Teton, (MT)""",417.2,"177.2 - 457.1 (643)",6.6,24.3,25.9
30101,"""Toole, (MT)""",544.1,"512.8 - 571.4 (643)",6.6,23.9,20.5
30103,"""Treasure, (MT)""",451.2,"177.2 - 457.1 (643)",6.5,25.7,28.8
30105,"""Valley, (MT)""",454.7,"177.2 - 457.1 (643)",8.4,28,24.7
30107,"""Wheatland, (MT)""",425.1,"177.2 - 457.1 (643)",7.6,26.2,24.2
30109,"""Wibaux, (MT)""",456.8,"177.2 - 457.1 (643)",6.2,26.8,27.6
30111,"""Yellowstone, (MT)""",447.2,"177.2 - 457.1 (643)",7.3,25.4,21
31001,"""Adams, (NE)""",500.2,"457.2 - 512.7 (644)",9,34.9,23.9
31003,"""Antelope, (NE)""",525,"512.8 - 571.4 (643)",7.8,28.3,26.1
31005,"""Arthur, (NE)""",473.7,"457.2 - 512.7 (644)",6.6,32.4,26.5
31007,"""Banner, (NE)""",508.7,"457.2 - 512.7 (644)",8.5,34.2,27.1
31009,"""Blaine, (NE)""",441.4,"177.2 - 457.1 (643)",7.5,32.9,26.2
31011,"""Boone, (NE)""",468.6,"457.2 - 512.7 (644)",6.9,30.4,27.1
31013,"""Box Butte, (NE)""",453.9,"177.2 - 457.1 (643)",9.3,36,23.8
31015,"""Boyd, (NE)""",592,"571.5 - 639.6 (642)",10.2,36,27.6
31017,"""Brown, (NE)""",395.5,"177.2 - 457.1 (643)",6.9,32.3,27.1
31019,"""Buffalo, (NE)""",468.2,"457.2 - 512.7 (644)",6.6,29.4,21.8
31021,"""Burt, (NE)""",483.8,"457.2 - 512.7 (644)",7.3,33.6,27.8
31023,"""Butler, (NE)""",493.3,"457.2 - 512.7 (644)",7,34.3,24.3
31025,"""Cass, (NE)""",454.3,"177.2 - 457.1 (643)",7.6,35.4,23.8
31027,"""Cedar, (NE)""",524.4,"512.8 - 571.4 (643)",6.4,31.3,26.4
31029,"""Chase, (NE)""",415.5,"177.2 - 457.1 (643)",8.1,30.7,24.1
31031,"""Cherry, (NE)""",419.3,"177.2 - 457.1 (643)",6.4,26.8,28.2
31033,"""Cheyenne, (NE)""",485.7,"457.2 - 512.7 (644)",6.2,30.5,25.4
31035,"""Clay, (NE)""",489.7,"457.2 - 512.7 (644)",7.8,31.5,24.6
31037,"""Colfax, (NE)""",437.6,"177.2 - 457.1 (643)",7.2,31,28.1
31039,"""Cuming, (NE)""",538.2,"512.8 - 571.4 (643)",6.7,31.1,26.2
31041,"""Custer, (NE)""",475.2,"457.2 - 512.7 (644)",7.8,33.7,26.4
31043,"""Dakota, (NE)""",513.4,"512.8 - 571.4 (643)",9.7,36.2,28.2
31045,"""Dawes, (NE)""",465.2,"457.2 - 512.7 (644)",8.5,29.4,23.8
31047,"""Dawson, (NE)""",480.7,"457.2 - 512.7 (644)",8.8,34.3,25.8
31049,"""Deuel, (NE)""",472.1,"457.2 - 512.7 (644)",7.4,32.7,25.6
31051,"""Dixon, (NE)""",487.1,"457.2 - 512.7 (644)",7.6,34.7,30
31053,"""Dodge, (NE)""",428.6,"177.2 - 457.1 (643)",8.9,34.6,25.1
31055,"""Douglas, (NE)""",469.8,"457.2 - 512.7 (644)",8.6,28.2,20.5
31057,"""Dundy, (NE)""",482.8,"457.2 - 512.7 (644)",7.7,35.5,23.3
31059,"""Fillmore, (NE)""",504.2,"457.2 - 512.7 (644)",7.7,34.2,26.2
31061,"""Franklin, (NE)""",522.1,"512.8 - 571.4 (643)",6.7,32.1,23.7
31063,"""Frontier, (NE)""",468.3,"457.2 - 512.7 (644)",7.5,35.3,23.9
31065,"""Furnas, (NE)""",484.7,"457.2 - 512.7 (644)",10.1,31.9,25.2
31067,"""Gage, (NE)""",414,"177.2 - 457.1 (643)",8.3,35.8,26.7
31069,"""Garden, (NE)""",469,"457.2 - 512.7 (644)",6.7,32.9,26.4
31071,"""Garfield, (NE)""",494.5,"457.2 - 512.7 (644)",6.7,27.3,25.2
31073,"""Gosper, (NE)""",418.6,"177.2 - 457.1 (643)",7.7,31.1,22.7
31075,"""Grant, (NE)""",439,"177.2 - 457.1 (643)",7.8,29.6,30.3
31077,"""Greeley, (NE)""",447.6,"177.2 - 457.1 (643)",7,34.1,31.5
31079,"""Hall, (NE)""",476.6,"457.2 - 512.7 (644)",7.9,32.8,26.6
31081,"""Hamilton, (NE)""",481.1,"457.2 - 512.7 (644)",6.2,32,22.6
31083,"""Harlan, (NE)""",483.2,"457.2 - 512.7 (644)",7.7,36.4,25.4
31085,"""Hayes, (NE)""",462.7,"457.2 - 512.7 (644)",6.9,34.5,26.2
31087,"""Hitchcock, (NE)""",447.4,"177.2 - 457.1 (643)",7.9,36.5,24.9
31089,"""Holt, (NE)""",461.2,"457.2 - 512.7 (644)",7.4,30,27.2
31091,"""Hooker, (NE)""",352.7,"177.2 - 457.1 (643)",7.7,26.4,26.3
31093,"""Howard, (NE)""",456.8,"177.2 - 457.1 (643)",7.2,31.7,23.9
31095,"""Jefferson, (NE)""",489.4,"457.2 - 512.7 (644)",8.3,37.5,26.5
31097,"""Johnson, (NE)""",387.9,"177.2 - 457.1 (643)",7.8,31.4,26.8
31099,"""Kearney, (NE)""",448.5,"177.2 - 457.1 (643)",7.6,33.5,22.5
31101,"""Keith, (NE)""",483,"457.2 - 512.7 (644)",7.1,27.5,26.3
31103,"""Keya Paha, (NE)""",454.7,"177.2 - 457.1 (643)",7.1,30.9,29
31105,"""Kimball, (NE)""",467.1,"457.2 - 512.7 (644)",8.4,32.8,27.8
31107,"""Knox, (NE)""",599.8,"571.5 - 639.6 (642)",7.1,32.3,26.5
31109,"""Lancaster, (NE)""",382.1,"177.2 - 457.1 (643)",7.6,27.2,17.8
31111,"""Lincoln, (NE)""",488.2,"457.2 - 512.7 (644)",8.9,31.8,25
31113,"""Logan, (NE)""",485.1,"457.2 - 512.7 (644)",7.6,32.4,28.5
31115,"""Loup, (NE)""",471.8,"457.2 - 512.7 (644)",7.6,31.4,29.1
31117,"""McPherson, (NE)""",475,"457.2 - 512.7 (644)",7.5,31.4,26.9
31119,"""Madison, (NE)""",530.3,"512.8 - 571.4 (643)",9.2,32.5,22.2
31121,"""Merrick, (NE)""",456.5,"177.2 - 457.1 (643)",9.3,32.2,27.6
31123,"""Morrill, (NE)""",496.5,"457.2 - 512.7 (644)",8.2,33.1,25.9
31125,"""Nance, (NE)""",451.4,"177.2 - 457.1 (643)",7.8,29.3,24.4
31127,"""Nemaha, (NE)""",435.8,"177.2 - 457.1 (643)",8.4,39,22.7
31129,"""Nuckolls, (NE)""",495.7,"457.2 - 512.7 (644)",7,33.5,27.1
31131,"""Otoe, (NE)""",388.2,"177.2 - 457.1 (643)",9.2,34.7,25.2
31133,"""Pawnee, (NE)""",452.8,"177.2 - 457.1 (643)",6.9,31.1,25.2
31135,"""Perkins, (NE)""",461.6,"457.2 - 512.7 (644)",6.7,25.1,27.6
31137,"""Phelps, (NE)""",441.8,"177.2 - 457.1 (643)",8.2,34.4,21.8
31139,"""Pierce, (NE)""",555.4,"512.8 - 571.4 (643)",8,33.9,26.8
31141,"""Platte, (NE)""",473.9,"457.2 - 512.7 (644)",8.5,31.6,23.3
31143,"""Polk, (NE)""",487.7,"457.2 - 512.7 (644)",6.7,33.9,23.1
31145,"""Red Willow, (NE)""",462.8,"457.2 - 512.7 (644)",7,33.8,25
31147,"""Richardson, (NE)""",494.9,"457.2 - 512.7 (644)",8.4,38.7,28.9
31149,"""Rock, (NE)""",483.1,"457.2 - 512.7 (644)",8,27.6,30.5
31151,"""Saline, (NE)""",401.6,"177.2 - 457.1 (643)",8,33.3,30.9
31153,"""Sarpy, (NE)""",453,"177.2 - 457.1 (643)",8.6,31.3,20.1
31155,"""Saunders, (NE)""",392.5,"177.2 - 457.1 (643)",7.4,30.9,23.5
31157,"""Scotts Bluff, (NE)""",529.2,"512.8 - 571.4 (643)",8.7,35.4,23.7
31159,"""Seward, (NE)""",478.5,"457.2 - 512.7 (644)",7.2,29.9,21.7
31161,"""Sheridan, (NE)""",502.3,"457.2 - 512.7 (644)",8.9,33.2,31.1
31163,"""Sherman, (NE)""",466.1,"457.2 - 512.7 (644)",7.4,34.2,27.1
31165,"""Sioux, (NE)""",444.2,"177.2 - 457.1 (643)",6.3,26.8,27.9
31167,"""Stanton, (NE)""",522.9,"512.8 - 571.4 (643)",7.5,34.3,24.9
31169,"""Thayer, (NE)""",416.9,"177.2 - 457.1 (643)",7.4,30.2,26
31171,"""Thomas, (NE)""",370.8,"177.2 - 457.1 (643)",8,32.6,28.3
31173,"""Thurston, (NE)""",509.5,"457.2 - 512.7 (644)",15.4,43.5,31.9
31175,"""Valley, (NE)""",396,"177.2 - 457.1 (643)",9,33.8,22.7
31177,"""Washington, (NE)""",458.4,"457.2 - 512.7 (644)",7.8,31.2,19.3
31179,"""Wayne, (NE)""",543.1,"512.8 - 571.4 (643)",7.1,32.1,23.2
31181,"""Webster, (NE)""",508.3,"457.2 - 512.7 (644)",7.4,31.3,29
31183,"""Wheeler, (NE)""",550.6,"512.8 - 571.4 (643)",7.2,28.6,27.3
31185,"""York, (NE)""",460.3,"457.2 - 512.7 (644)",7,34.7,23.2
32001,"""Churchill, (NV)""",589.9,"571.5 - 639.6 (642)",8.1,25.3,23.5
32003,"""Clark, (NV)""",551.8,"512.8 - 571.4 (643)",9,27.7,22.8
32005,"""Douglas, (NV)""",376.4,"177.2 - 457.1 (643)",6.7,22.8,15.8
32007,"""Elko, (NV)""",536.4,"512.8 - 571.4 (643)",8.6,30.4,23.1
32009,"""Esmeralda, (NV)""",635.6,"571.5 - 639.6 (642)",8.3,26.7,19.5
32011,"""Eureka, (NV)""",643.3,"639.7 - 989.4 (643)",7.6,26.7,19.3
32013,"""Humboldt, (NV)""",606.6,"571.5 - 639.6 (642)",7.1,26,21.2
32015,"""Lander, (NV)""",718.9,"639.7 - 989.4 (643)",8.5,31.6,19.7
32017,"""Lincoln, (NV)""",556.7,"512.8 - 571.4 (643)",8.3,27.2,22.4
32019,"""Lyon, (NV)""",600.1,"571.5 - 639.6 (642)",7.9,35,26.5
32021,"""Mineral, (NV)""",618.1,"571.5 - 639.6 (642)",8.9,29.9,23.5
32023,"""Nye, (NV)""",674.7,"639.7 - 989.4 (643)",9.1,34.2,27.7
32027,"""Pershing, (NV)""",592.7,"571.5 - 639.6 (642)",7.7,30.9,22
32029,"""Storey, (NV)""",569.5,"512.8 - 571.4 (643)",8.6,26.4,21.2
32031,"""Washoe, (NV)""",607.5,"571.5 - 639.6 (642)",6.5,21.4,16.4
32033,"""White Pine, (NV)""",537.7,"512.8 - 571.4 (643)",7.6,30.4,23.7
32510,"""Carson City, (NV)""",601.6,"571.5 - 639.6 (642)",7.6,26,18.2
33001,"""Belknap, (NH)""",471.5,"457.2 - 512.7 (644)",7.7,31.1,21.4
33003,"""Carroll, (NH)""",432.1,"177.2 - 457.1 (643)",7.2,25.8,17
33005,"""Cheshire, (NH)""",449,"177.2 - 457.1 (643)",7.9,28.4,19.6
33007,"""Coos, (NH)""",473.3,"457.2 - 512.7 (644)",9,30.1,25.1
33009,"""Grafton, (NH)""",420,"177.2 - 457.1 (643)",7.2,23.8,20.3
33011,"""Hillsborough, (NH)""",469.3,"457.2 - 512.7 (644)",8.1,27.8,20.2
33013,"""Merrimack, (NH)""",465.1,"457.2 - 512.7 (644)",8.1,28.5,18.2
33015,"""Rockingham, (NH)""",452.8,"177.2 - 457.1 (643)",7.5,26.8,19.3
33017,"""Strafford, (NH)""",447.7,"177.2 - 457.1 (643)",9.5,28.3,21
33019,"""Sullivan, (NH)""",454.9,"177.2 - 457.1 (643)",8.6,30.7,22.9
34001,"""Atlantic, (NJ)""",573.4,"571.5 - 639.6 (642)",10.1,27.1,25.3
34003,"""Bergen, (NJ)""",432.9,"177.2 - 457.1 (643)",6.8,21.5,20.8
34005,"""Burlington, (NJ)""",507.7,"457.2 - 512.7 (644)",8,27.8,21.5
34007,"""Camden, (NJ)""",532.3,"512.8 - 571.4 (643)",9.2,29,25.9
34009,"""Cape May, (NJ)""",597.3,"571.5 - 639.6 (642)",7.8,29.2,20.9
34011,"""Cumberland, (NJ)""",626.2,"571.5 - 639.6 (642)",11,34.6,28.8
34013,"""Essex, (NJ)""",524.6,"512.8 - 571.4 (643)",10.3,28.3,25
34015,"""Gloucester, (NJ)""",575.5,"571.5 - 639.6 (642)",9.4,30.3,23.8
34017,"""Hudson, (NJ)""",560,"512.8 - 571.4 (643)",8.2,23.3,25.9
34019,"""Hunterdon, (NJ)""",409.3,"177.2 - 457.1 (643)",5.7,20.6,16.6
34021,"""Mercer, (NJ)""",477.9,"457.2 - 512.7 (644)",8.2,24.9,21.8
34023,"""Middlesex, (NJ)""",479.9,"457.2 - 512.7 (644)",9.6,26.5,24.7
34025,"""Monmouth, (NJ)""",506.9,"457.2 - 512.7 (644)",7.5,21.8,19.2
34027,"""Morris, (NJ)""",441.7,"177.2 - 457.1 (643)",6.4,20.5,18.2
34029,"""Ocean, (NJ)""",517.6,"512.8 - 571.4 (643)",8.1,28.7,24.2
34031,"""Passaic, (NJ)""",510.8,"457.2 - 512.7 (644)",7.6,27.9,24.1
34033,"""Salem, (NJ)""",586.3,"571.5 - 639.6 (642)",10.1,33.4,26
34035,"""Somerset, (NJ)""",427.9,"177.2 - 457.1 (643)",7.3,21.7,17.2
34037,"""Sussex, (NJ)""",505.6,"457.2 - 512.7 (644)",6.5,26.7,21.8
34039,"""Union, (NJ)""",477.1,"457.2 - 512.7 (644)",7.4,24.3,21.3
34041,"""Warren, (NJ)""",487.6,"457.2 - 512.7 (644)",7.6,27.1,23.2
35001,"""Bernalillo, (NM)""",452.6,"177.2 - 457.1 (643)",7.4,21.9,16.2
35003,"""Catron, (NM)""",429.8,"177.2 - 457.1 (643)",6.9,21.8,16.2
35005,"""Chaves, (NM)""",488.5,"457.2 - 512.7 (644)",9.3,29.8,26.9
35006,"""Cibola, (NM)""",426.6,"177.2 - 457.1 (643)",12.7,29.8,25.1
35007,"""Colfax, (NM)""",403.6,"177.2 - 457.1 (643)",7.3,24.1,21.1
35009,"""Curry, (NM)""",610.2,"571.5 - 639.6 (642)",8,31.9,28.2
35011,"""De Baca, (NM)""",463.9,"457.2 - 512.7 (644)",7.5,22.8,23.2
35013,"""Dona Ana, (NM)""",421,"177.2 - 457.1 (643)",6.9,26.1,19.8
35015,"""Eddy, (NM)""",522.3,"512.8 - 571.4 (643)",8.3,31.4,25.3
35017,"""Grant, (NM)""",519.2,"512.8 - 571.4 (643)",7,22.9,17.1
35019,"""Guadalupe, (NM)""",483.7,"457.2 - 512.7 (644)",7.6,25.2,21.8
35021,"""Harding, (NM)""",424.3,"177.2 - 457.1 (643)",6.9,23.2,22.3
35023,"""Hidalgo, (NM)""",535.3,"512.8 - 571.4 (643)",7.1,22.9,22.7
35025,"""Lea, (NM)""",594.4,"571.5 - 639.6 (642)",8,32.6,29
35027,"""Lincoln, (NM)""",424.2,"177.2 - 457.1 (643)",5.9,21.1,21.9
35028,"""Los Alamos, (NM)""",316.8,"177.2 - 457.1 (643)",5.9,20.1,13.2
35029,"""Luna, (NM)""",673.1,"639.7 - 989.4 (643)",8.5,25.6,22.6
35031,"""McKinley, (NM)""",409.3,"177.2 - 457.1 (643)",13.2,35,25.3
35033,"""Mora, (NM)""",396.9,"177.2 - 457.1 (643)",8.3,23.3,21.4
35035,"""Otero, (NM)""",546.2,"512.8 - 571.4 (643)",8.7,26.4,20.9
35037,"""Quay, (NM)""",616.4,"571.5 - 639.6 (642)",7.4,31.6,24
35039,"""Rio Arriba, (NM)""",416.9,"177.2 - 457.1 (643)",7.6,26.2,21.1
35041,"""Roosevelt, (NM)""",577.4,"571.5 - 639.6 (642)",9,26.8,24.2
35043,"""Sandoval, (NM)""",402.4,"177.2 - 457.1 (643)",6.7,23.9,15.1
35045,"""San Juan, (NM)""",413.2,"177.2 - 457.1 (643)",9.7,31.7,23.4
35047,"""San Miguel, (NM)""",435.1,"177.2 - 457.1 (643)",7.2,23.1,18.2
35049,"""Santa Fe, (NM)""",323.3,"177.2 - 457.1 (643)",4,13.3,10.6
35051,"""Sierra, (NM)""",517.3,"512.8 - 571.4 (643)",7.1,23.1,22.2
35053,"""Socorro, (NM)""",473.9,"457.2 - 512.7 (644)",8.8,26.3,24.9
35055,"""Taos, (NM)""",345.6,"177.2 - 457.1 (643)",6.2,18.7,16.5
35057,"""Torrance, (NM)""",472,"457.2 - 512.7 (644)",7.5,26.3,25
35059,"""Union, (NM)""",496.4,"457.2 - 512.7 (644)",8.4,26.7,23
35061,"""Valencia, (NM)""",453.6,"177.2 - 457.1 (643)",8.6,25.6,21.4
36001,"""Albany, (NY)""",547.1,"512.8 - 571.4 (643)",8.8,25.7,22.4
36003,"""Allegany, (NY)""",557.1,"512.8 - 571.4 (643)",7.5,28.4,23.6
36005,"""Bronx, (NY)""",638.3,"571.5 - 639.6 (642)",12.3,29.9,31.1
36007,"""Broome, (NY)""",534.4,"512.8 - 571.4 (643)",8,26.3,25.2
36009,"""Cattaraugus, (NY)""",642.8,"639.7 - 989.4 (643)",7.6,27.5,27.5
36011,"""Cayuga, (NY)""",505.1,"457.2 - 512.7 (644)",8.9,30.3,27.1
36013,"""Chautauqua, (NY)""",536.4,"512.8 - 571.4 (643)",7.7,32.4,24.4
36015,"""Chemung, (NY)""",517.4,"512.8 - 571.4 (643)",8.2,33.1,27.4
36017,"""Chenango, (NY)""",644.5,"639.7 - 989.4 (643)",7.4,30.7,27.6
36019,"""Clinton, (NY)""",489,"457.2 - 512.7 (644)",9.5,29.8,25.3
