cnty_fips,display_name,Value,theme_range,dm_prev_adj,ob_prev_adj,ltpia_prev_adj
29163,"""Pike, (MO)""",572.8,568.9 - 1054.3 (643),11.5,31.1,26.9
29165,"""Platte, (MO)""",361.5,179.5 - 401.9 (646),10.3,34.1,21.2
29167,"""Polk, (MO)""",493.8,452.4 - 502 (644),9.7,34.7,26.2
29169,"""Pulaski, (MO)""",570.5,568.9 - 1054.3 (643),10,30.6,26.4
29171,"""Putnam, (MO)""",472,452.4 - 502 (644),10.5,31.4,28.6
29173,"""Ralls, (MO)""",412.8,402 - 452.3 (641),10.8,31.2,28
29175,"""Randolph, (MO)""",470.6,452.4 - 502 (644),11,37.7,30.4
29177,"""Ray, (MO)""",493.9,452.4 - 502 (644),10.4,38,31.4
29179,"""Reynolds, (MO)""",566.6,502.1 - 568.8 (643),9.7,33.6,29.5
29181,"""Ripley, (MO)""",690.6,568.9 - 1054.3 (643),10.2,36.2,30.7
29183,"""St. Charles, (MO)""",406.8,402 - 452.3 (641),7.6,25.4,23.4
29185,"""St. Clair, (MO)""",548.6,502.1 - 568.8 (643),9.4,31.6,26.2
29186,"""Ste. Genevieve, (MO)""",546,502.1 - 568.8 (643),10.2,32.8,31.5
29187,"""St. Francois, (MO)""",630.5,568.9 - 1054.3 (643),10.9,33.6,31.8
29189,"""St. Louis, (MO)""",474.8,452.4 - 502 (644),10.1,29.1,21.6
29195,"""Saline, (MO)""",532.4,502.1 - 568.8 (643),10,35.2,30.4
29197,"""Schuyler, (MO)""",423.1,402 - 452.3 (641),9.3,33,27.9
29199,"""Scotland, (MO)""",398.1,179.5 - 401.9 (646),8.5,32.7,28
29201,"""Scott, (MO)""",575,568.9 - 1054.3 (643),12.7,35,27.5
29203,"""Shannon, (MO)""",495.8,452.4 - 502 (644),10,33.4,27.5
29205,"""Shelby, (MO)""",510.3,502.1 - 568.8 (643),8.8,35.7,24.7
29207,"""Stoddard, (MO)""",508.3,502.1 - 568.8 (643),11.7,34.9,32.9
29209,"""Stone, (MO)""",454.1,452.4 - 502 (644),9.6,33.9,26.2
29211,"""Sullivan, (MO)""",505,502.1 - 568.8 (643),10.7,34.8,32.2
29213,"""Taney, (MO)""",499.7,452.4 - 502 (644),9.6,31.2,26.7
29215,"""Texas, (MO)""",519.4,502.1 - 568.8 (643),10.8,33.2,26.5
29217,"""Vernon, (MO)""",541.9,502.1 - 568.8 (643),10.2,34.4,25.6
29219,"""Warren, (MO)""",473.3,452.4 - 502 (644),10.3,29.7,23.8
29221,"""Washington, (MO)""",742.9,568.9 - 1054.3 (643),11.2,32.2,30.7
29223,"""Wayne, (MO)""",560.9,502.1 - 568.8 (643),10.8,34.3,32.7
29225,"""Webster, (MO)""",528.3,502.1 - 568.8 (643),9.5,33.3,25.2
29227,"""Worth, (MO)""",487.4,452.4 - 502 (644),8.9,30.5,26.3
29229,"""Wright, (MO)""",576,568.9 - 1054.3 (643),10.1,32.1,28.7
29510,"""St. Louis City, (MO)""",633.9,568.9 - 1054.3 (643),12.8,32.5,23.8
30001,"""Beaverhead, (MT)""",433.6,402 - 452.3 (641),5.9,24.5,20
30003,"""Big Horn, (MT)""",396.6,179.5 - 401.9 (646),12.5,38,24.4
30005,"""Blaine, (MT)""",398.5,179.5 - 401.9 (646),10.2,36.8,27
30007,"""Broadwater, (MT)""",394.1,179.5 - 401.9 (646),6.8,29.6,23
30009,"""Carbon, (MT)""",366.8,179.5 - 401.9 (646),6.5,24.5,20.9
30011,"""Carter, (MT)""",413,402 - 452.3 (641),6.5,25.6,22.7
30013,"""Cascade, (MT)""",391.7,179.5 - 401.9 (646),8.1,27.1,20.3
30015,"""Chouteau, (MT)""",383,179.5 - 401.9 (646),7.5,28.3,27
30017,"""Custer, (MT)""",435.4,402 - 452.3 (641),8,30.9,27.5
30019,"""Daniels, (MT)""",342.7,179.5 - 401.9 (646),6.8,25.6,25.2
30021,"""Dawson, (MT)""",390.1,179.5 - 401.9 (646),6.8,26.8,25
30023,"""Deer Lodge, (MT)""",495.6,452.4 - 502 (644),8.1,24.3,23.8
30025,"""Fallon, (MT)""",406.4,402 - 452.3 (641),6.5,26.8,28.9
30027,"""Fergus, (MT)""",393.9,179.5 - 401.9 (646),6.7,25.5,22
30029,"""Flathead, (MT)""",406.4,402 - 452.3 (641),6.1,21.1,17.8
30031,"""Gallatin, (MT)""",369.9,179.5 - 401.9 (646),4.7,15.7,13.6
30033,"""Garfield, (MT)""",435.3,402 - 452.3 (641),6.4,25.3,28.9
30035,"""Glacier, (MT)""",414.5,402 - 452.3 (641),14.1,34.6,29
30037,"""Golden Valley, (MT)""",392.9,179.5 - 401.9 (646),6.5,24.7,20.5
30039,"""Granite, (MT)""",389.9,179.5 - 401.9 (646),6.4,25.7,23.4
30041,"""Hill, (MT)""",393.9,179.5 - 401.9 (646),9.9,34.9,26.2
30043,"""Jefferson, (MT)""",439.7,402 - 452.3 (641),6.5,27.2,20
30045,"""Judith Basin, (MT)""",390.1,179.5 - 401.9 (646),5.8,28.8,27.4
30047,"""Lake, (MT)""",407,402 - 452.3 (641),8.6,29.4,22.4
30049,"""Lewis and Clark, (MT)""",405,402 - 452.3 (641),7.1,25.2,17.9
30051,"""Liberty, (MT)""",343.2,179.5 - 401.9 (646),7.2,26.3,22.6
30053,"""Lincoln, (MT)""",442.1,402 - 452.3 (641),7.7,25.7,22.5
30055,"""McCone, (MT)""",469.1,452.4 - 502 (644),5.7,21.1,25.9
30057,"""Madison, (MT)""",390.2,179.5 - 401.9 (646),6.5,21.3,20.3
30059,"""Meagher, (MT)""",383.6,179.5 - 401.9 (646),5.7,22.9,22.1
30061,"""Mineral, (MT)""",375,179.5 - 401.9 (646),7,26.6,23.1
30063,"""Missoula, (MT)""",375,179.5 - 401.9 (646),6.1,22.6,15
30065,"""Musselshell, (MT)""",497.1,452.4 - 502 (644),7.5,28.3,25
30067,"""Park, (MT)""",357.9,179.5 - 401.9 (646),6.4,22.9,20.1
30069,"""Petroleum, (MT)""",419.2,402 - 452.3 (641),6.7,24.6,24.8
30071,"""Phillips, (MT)""",390.2,179.5 - 401.9 (646),7.2,29.1,27.2
30073,"""Pondera, (MT)""",367.1,179.5 - 401.9 (646),7.7,31.8,23.6
30075,"""Powder River, (MT)""",426.3,402 - 452.3 (641),5.6,25.3,27.1
30077,"""Powell, (MT)""",404.5,402 - 452.3 (641),8.4,29.8,26.6
30079,"""Prairie, (MT)""",397.7,179.5 - 401.9 (646),6.6,26.9,22
30081,"""Ravalli, (MT)""",369.3,179.5 - 401.9 (646),5.9,24.1,20.9
30083,"""Richland, (MT)""",405.7,402 - 452.3 (641),6.9,30.4,27.6
30085,"""Roosevelt, (MT)""",614.3,568.9 - 1054.3 (643),11.9,34.2,28.5
30087,"""Rosebud, (MT)""",452.3,402 - 452.3 (641),9.1,33.8,24.1
30089,"""Sanders, (MT)""",443,402 - 452.3 (641),7.1,25.4,22.5
30091,"""Sheridan, (MT)""",470.6,452.4 - 502 (644),6.6,30.7,27.4
30093,"""Silver Bow, (MT)""",552.6,502.1 - 568.8 (643),7.5,25.4,21.1
30095,"""Stillwater, (MT)""",387.5,179.5 - 401.9 (646),5.7,21.7,20.6
30097,"""Sweet Grass, (MT)""",358.7,179.5 - 401.9 (646),6.8,25.8,20
30099,"""Teton, (MT)""",391.9,179.5 - 401.9 (646),6.6,24.3,25.9
30101,"""Toole, (MT)""",405.3,402 - 452.3 (641),6.6,23.9,20.5
30103,"""Treasure, (MT)""",402.4,402 - 452.3 (641),6.5,25.7,28.8
30105,"""Valley, (MT)""",434.7,402 - 452.3 (641),8.4,28,24.7
30107,"""Wheatland, (MT)""",372.4,179.5 - 401.9 (646),7.6,26.2,24.2
30109,"""Wibaux, (MT)""",395.1,179.5 - 401.9 (646),6.2,26.8,27.6
30111,"""Yellowstone, (MT)""",394.4,179.5 - 401.9 (646),7.3,25.4,21
31001,"""Adams, (NE)""",467.5,452.4 - 502 (644),9,34.9,23.9
31003,"""Antelope, (NE)""",438.9,402 - 452.3 (641),7.8,28.3,26.1
31005,"""Arthur, (NE)""",434.4,402 - 452.3 (641),6.6,32.4,26.5
31007,"""Banner, (NE)""",428,402 - 452.3 (641),8.5,34.2,27.1
31009,"""Blaine, (NE)""",455.4,452.4 - 502 (644),7.5,32.9,26.2
31011,"""Boone, (NE)""",429.5,402 - 452.3 (641),6.9,30.4,27.1
31013,"""Box Butte, (NE)""",435.6,402 - 452.3 (641),9.3,36,23.8
31015,"""Boyd, (NE)""",467.3,452.4 - 502 (644),10.2,36,27.6
31017,"""Brown, (NE)""",331.4,179.5 - 401.9 (646),6.9,32.3,27.1
31019,"""Buffalo, (NE)""",423.1,402 - 452.3 (641),6.6,29.4,21.8
31021,"""Burt, (NE)""",429.2,402 - 452.3 (641),7.3,33.6,27.8
31023,"""Butler, (NE)""",411.3,402 - 452.3 (641),7,34.3,24.3
31025,"""Cass, (NE)""",398.1,179.5 - 401.9 (646),7.6,35.4,23.8
31027,"""Cedar, (NE)""",427.7,402 - 452.3 (641),6.4,31.3,26.4
31029,"""Chase, (NE)""",357.3,179.5 - 401.9 (646),8.1,30.7,24.1
31031,"""Cherry, (NE)""",365.6,179.5 - 401.9 (646),6.4,26.8,28.2
31033,"""Cheyenne, (NE)""",371.2,179.5 - 401.9 (646),6.2,30.5,25.4
31035,"""Clay, (NE)""",422.1,402 - 452.3 (641),7.8,31.5,24.6
31037,"""Colfax, (NE)""",341.2,179.5 - 401.9 (646),7.2,31,28.1
31039,"""Cuming, (NE)""",400.6,179.5 - 401.9 (646),6.7,31.1,26.2
31041,"""Custer, (NE)""",444.6,402 - 452.3 (641),7.8,33.7,26.4
31043,"""Dakota, (NE)""",420.8,402 - 452.3 (641),9.7,36.2,28.2
31045,"""Dawes, (NE)""",436.7,402 - 452.3 (641),8.5,29.4,23.8
31047,"""Dawson, (NE)""",412.5,402 - 452.3 (641),8.8,34.3,25.8
31049,"""Deuel, (NE)""",396.3,179.5 - 401.9 (646),7.4,32.7,25.6
31051,"""Dixon, (NE)""",428.6,402 - 452.3 (641),7.6,34.7,30
31053,"""Dodge, (NE)""",384.2,179.5 - 401.9 (646),8.9,34.6,25.1
31055,"""Douglas, (NE)""",412.4,402 - 452.3 (641),8.6,28.2,20.5
31057,"""Dundy, (NE)""",340.9,179.5 - 401.9 (646),7.7,35.5,23.3
31059,"""Fillmore, (NE)""",444.6,402 - 452.3 (641),7.7,34.2,26.2
31061,"""Franklin, (NE)""",474.8,452.4 - 502 (644),6.7,32.1,23.7
31063,"""Frontier, (NE)""",378.2,179.5 - 401.9 (646),7.5,35.3,23.9
31065,"""Furnas, (NE)""",473.7,452.4 - 502 (644),10.1,31.9,25.2
31067,"""Gage, (NE)""",371.1,179.5 - 401.9 (646),8.3,35.8,26.7
31069,"""Garden, (NE)""",436.1,402 - 452.3 (641),6.7,32.9,26.4
31071,"""Garfield, (NE)""",470,452.4 - 502 (644),6.7,27.3,25.2
31073,"""Gosper, (NE)""",368.9,179.5 - 401.9 (646),7.7,31.1,22.7
31075,"""Grant, (NE)""",547.1,502.1 - 568.8 (643),7.8,29.6,30.3
31077,"""Greeley, (NE)""",418.7,402 - 452.3 (641),7,34.1,31.5
31079,"""Hall, (NE)""",350.5,179.5 - 401.9 (646),7.9,32.8,26.6
31081,"""Hamilton, (NE)""",403.2,402 - 452.3 (641),6.2,32,22.6
31083,"""Harlan, (NE)""",496.5,452.4 - 502 (644),7.7,36.4,25.4
31085,"""Hayes, (NE)""",398.3,179.5 - 401.9 (646),6.9,34.5,26.2
31087,"""Hitchcock, (NE)""",323.6,179.5 - 401.9 (646),7.9,36.5,24.9
31089,"""Holt, (NE)""",420.2,402 - 452.3 (641),7.4,30,27.2
31091,"""Hooker, (NE)""",415.6,402 - 452.3 (641),7.7,26.4,26.3
31093,"""Howard, (NE)""",378.2,179.5 - 401.9 (646),7.2,31.7,23.9
31095,"""Jefferson, (NE)""",431.6,402 - 452.3 (641),8.3,37.5,26.5
31097,"""Johnson, (NE)""",347.8,179.5 - 401.9 (646),7.8,31.4,26.8
31099,"""Kearney, (NE)""",452.8,452.4 - 502 (644),7.6,33.5,22.5
31101,"""Keith, (NE)""",443.2,402 - 452.3 (641),7.1,27.5,26.3
31103,"""Keya Paha, (NE)""",423.8,402 - 452.3 (641),7.1,30.9,29
31105,"""Kimball, (NE)""",378.3,179.5 - 401.9 (646),8.4,32.8,27.8
31107,"""Knox, (NE)""",420.5,402 - 452.3 (641),7.1,32.3,26.5
31109,"""Lancaster, (NE)""",343,179.5 - 401.9 (646),7.6,27.2,17.8
31111,"""Lincoln, (NE)""",449.2,402 - 452.3 (641),8.9,31.8,25
31113,"""Logan, (NE)""",475.1,452.4 - 502 (644),7.6,32.4,28.5
31115,"""Loup, (NE)""",460.2,452.4 - 502 (644),7.6,31.4,29.1
31117,"""McPherson, (NE)""",443.6,402 - 452.3 (641),7.5,31.4,26.9
31119,"""Madison, (NE)""",436,402 - 452.3 (641),9.2,32.5,22.2
31121,"""Merrick, (NE)""",397.3,179.5 - 401.9 (646),9.3,32.2,27.6
31123,"""Morrill, (NE)""",421.9,402 - 452.3 (641),8.2,33.1,25.9
31125,"""Nance, (NE)""",421.9,402 - 452.3 (641),7.8,29.3,24.4
31127,"""Nemaha, (NE)""",397.2,179.5 - 401.9 (646),8.4,39,22.7
31129,"""Nuckolls, (NE)""",460.6,452.4 - 502 (644),7,33.5,27.1
31131,"""Otoe, (NE)""",352.6,179.5 - 401.9 (646),9.2,34.7,25.2
31133,"""Pawnee, (NE)""",404,402 - 452.3 (641),6.9,31.1,25.2
31135,"""Perkins, (NE)""",429.5,402 - 452.3 (641),6.7,25.1,27.6
31137,"""Phelps, (NE)""",402.8,402 - 452.3 (641),8.2,34.4,21.8
31139,"""Pierce, (NE)""",419.6,402 - 452.3 (641),8,33.9,26.8
31141,"""Platte, (NE)""",427.5,402 - 452.3 (641),8.5,31.6,23.3
31143,"""Polk, (NE)""",436.6,402 - 452.3 (641),6.7,33.9,23.1
31145,"""Red Willow, (NE)""",366.5,179.5 - 401.9 (646),7,33.8,25
31147,"""Richardson, (NE)""",434.3,402 - 452.3 (641),8.4,38.7,28.9
31149,"""Rock, (NE)""",425.1,402 - 452.3 (641),8,27.6,30.5
31151,"""Saline, (NE)""",408.9,402 - 452.3 (641),8,33.3,30.9
31153,"""Sarpy, (NE)""",393.6,179.5 - 401.9 (646),8.6,31.3,20.1
31155,"""Saunders, (NE)""",374.3,179.5 - 401.9 (646),7.4,30.9,23.5
31157,"""Scotts Bluff, (NE)""",453.8,452.4 - 502 (644),8.7,35.4,23.7
31159,"""Seward, (NE)""",414.9,402 - 452.3 (641),7.2,29.9,21.7
31161,"""Sheridan, (NE)""",426.1,402 - 452.3 (641),8.9,33.2,31.1
31163,"""Sherman, (NE)""",434.8,402 - 452.3 (641),7.4,34.2,27.1
31165,"""Sioux, (NE)""",434.3,402 - 452.3 (641),6.3,26.8,27.9
31167,"""Stanton, (NE)""",373.4,179.5 - 401.9 (646),7.5,34.3,24.9
31169,"""Thayer, (NE)""",446.5,402 - 452.3 (641),7.4,30.2,26
31171,"""Thomas, (NE)""",401.9,179.5 - 401.9 (646),8,32.6,28.3
31173,"""Thurston, (NE)""",454.7,452.4 - 502 (644),15.4,43.5,31.9
31175,"""Valley, (NE)""",472.8,452.4 - 502 (644),9,33.8,22.7
31177,"""Washington, (NE)""",408.4,402 - 452.3 (641),7.8,31.2,19.3
31179,"""Wayne, (NE)""",402.5,402 - 452.3 (641),7.1,32.1,23.2
31181,"""Webster, (NE)""",454.9,452.4 - 502 (644),7.4,31.3,29
31183,"""Wheeler, (NE)""",421.3,402 - 452.3 (641),7.2,28.6,27.3
31185,"""York, (NE)""",445.6,402 - 452.3 (641),7,34.7,23.2
32001,"""Churchill, (NV)""",494.3,452.4 - 502 (644),8.1,25.3,23.5
32003,"""Clark, (NV)""",461.6,452.4 - 502 (644),9,27.7,22.8
32005,"""Douglas, (NV)""",368.2,179.5 - 401.9 (646),6.7,22.8,15.8
32007,"""Elko, (NV)""",452.4,452.4 - 502 (644),8.6,30.4,23.1
32009,"""Esmeralda, (NV)""",559.3,502.1 - 568.8 (643),8.3,26.7,19.5
32011,"""Eureka, (NV)""",559,502.1 - 568.8 (643),7.6,26.7,19.3
32013,"""Humboldt, (NV)""",519.9,502.1 - 568.8 (643),7.1,26,21.2
32015,"""Lander, (NV)""",481.2,452.4 - 502 (644),8.5,31.6,19.7
32017,"""Lincoln, (NV)""",427.3,402 - 452.3 (641),8.3,27.2,22.4
32019,"""Lyon, (NV)""",506.3,502.1 - 568.8 (643),7.9,35,26.5
32021,"""Mineral, (NV)""",738.1,568.9 - 1054.3 (643),8.9,29.9,23.5
32023,"""Nye, (NV)""",606.7,568.9 - 1054.3 (643),9.1,34.2,27.7
32027,"""Pershing, (NV)""",528.5,502.1 - 568.8 (643),7.7,30.9,22
32029,"""Storey, (NV)""",525.7,502.1 - 568.8 (643),8.6,26.4,21.2
32031,"""Washoe, (NV)""",535.3,502.1 - 568.8 (643),6.5,21.4,16.4
32033,"""White Pine, (NV)""",507.4,502.1 - 568.8 (643),7.6,30.4,23.7
32510,"""Carson City, (NV)""",491.1,452.4 - 502 (644),7.6,26,18.2
33001,"""Belknap, (NH)""",435.8,402 - 452.3 (641),7.7,31.1,21.4
33003,"""Carroll, (NH)""",334.7,179.5 - 401.9 (646),7.2,25.8,17
33005,"""Cheshire, (NH)""",387.3,179.5 - 401.9 (646),7.9,28.4,19.6
33007,"""Coos, (NH)""",454,452.4 - 502 (644),9,30.1,25.1
33009,"""Grafton, (NH)""",383.3,179.5 - 401.9 (646),7.2,23.8,20.3
33011,"""Hillsborough, (NH)""",374.6,179.5 - 401.9 (646),8.1,27.8,20.2
33013,"""Merrimack, (NH)""",395,179.5 - 401.9 (646),8.1,28.5,18.2
33015,"""Rockingham, (NH)""",380.9,179.5 - 401.9 (646),7.5,26.8,19.3
33017,"""Strafford, (NH)""",370.7,179.5 - 401.9 (646),9.5,28.3,21
33019,"""Sullivan, (NH)""",383,179.5 - 401.9 (646),8.6,30.7,22.9
34001,"""Atlantic, (NJ)""",495.1,452.4 - 502 (644),10.1,27.1,25.3
34003,"""Bergen, (NJ)""",371.2,179.5 - 401.9 (646),6.8,21.5,20.8
34005,"""Burlington, (NJ)""",438.2,402 - 452.3 (641),8,27.8,21.5
34007,"""Camden, (NJ)""",484.9,452.4 - 502 (644),9.2,29,25.9
34009,"""Cape May, (NJ)""",509.5,502.1 - 568.8 (643),7.8,29.2,20.9
34011,"""Cumberland, (NJ)""",540.7,502.1 - 568.8 (643),11,34.6,28.8
34013,"""Essex, (NJ)""",483.1,452.4 - 502 (644),10.3,28.3,25
34015,"""Gloucester, (NJ)""",470.4,452.4 - 502 (644),9.4,30.3,23.8
34017,"""Hudson, (NJ)""",467.5,452.4 - 502 (644),8.2,23.3,25.9
34019,"""Hunterdon, (NJ)""",351.2,179.5 - 401.9 (646),5.7,20.6,16.6
34021,"""Mercer, (NJ)""",420.6,402 - 452.3 (641),8.2,24.9,21.8
34023,"""Middlesex, (NJ)""",414.6,402 - 452.3 (641),9.6,26.5,24.7
34025,"""Monmouth, (NJ)""",413.3,402 - 452.3 (641),7.5,21.8,19.2
34027,"""Morris, (NJ)""",386.3,179.5 - 401.9 (646),6.4,20.5,18.2
34029,"""Ocean, (NJ)""",483.6,452.4 - 502 (644),8.1,28.7,24.2
34031,"""Passaic, (NJ)""",450.7,402 - 452.3 (641),7.6,27.9,24.1
34033,"""Salem, (NJ)""",491.1,452.4 - 502 (644),10.1,33.4,26
34035,"""Somerset, (NJ)""",376.9,179.5 - 401.9 (646),7.3,21.7,17.2
34037,"""Sussex, (NJ)""",451.9,402 - 452.3 (641),6.5,26.7,21.8
34039,"""Union, (NJ)""",426.7,402 - 452.3 (641),7.4,24.3,21.3
34041,"""Warren, (NJ)""",449.3,402 - 452.3 (641),7.6,27.1,23.2
35001,"""Bernalillo, (NM)""",386.8,179.5 - 401.9 (646),7.4,21.9,16.2
35003,"""Catron, (NM)""",338.5,179.5 - 401.9 (646),6.9,21.8,16.2
35005,"""Chaves, (NM)""",461.2,452.4 - 502 (644),9.3,29.8,26.9
35006,"""Cibola, (NM)""",384.4,179.5 - 401.9 (646),12.7,29.8,25.1
35007,"""Colfax, (NM)""",424.2,402 - 452.3 (641),7.3,24.1,21.1
35009,"""Curry, (NM)""",486.6,452.4 - 502 (644),8,31.9,28.2
35011,"""De Baca, (NM)""",440.1,402 - 452.3 (641),7.5,22.8,23.2
35013,"""Dona Ana, (NM)""",368.5,179.5 - 401.9 (646),6.9,26.1,19.8
35015,"""Eddy, (NM)""",473.1,452.4 - 502 (644),8.3,31.4,25.3
35017,"""Grant, (NM)""",366.5,179.5 - 401.9 (646),7,22.9,17.1
35019,"""Guadalupe, (NM)""",403.9,402 - 452.3 (641),7.6,25.2,21.8
35021,"""Harding, (NM)""",417.4,402 - 452.3 (641),6.9,23.2,22.3
35023,"""Hidalgo, (NM)""",428,402 - 452.3 (641),7.1,22.9,22.7
35025,"""Lea, (NM)""",497.5,452.4 - 502 (644),8,32.6,29
35027,"""Lincoln, (NM)""",373.4,179.5 - 401.9 (646),5.9,21.1,21.9
35028,"""Los Alamos, (NM)""",256.6,179.5 - 401.9 (646),5.9,20.1,13.2
35029,"""Luna, (NM)""",519.1,502.1 - 568.8 (643),8.5,25.6,22.6
35031,"""McKinley, (NM)""",349.4,179.5 - 401.9 (646),13.2,35,25.3
35033,"""Mora, (NM)""",326.6,179.5 - 401.9 (646),8.3,23.3,21.4
35035,"""Otero, (NM)""",440.6,402 - 452.3 (641),8.7,26.4,20.9
35037,"""Quay, (NM)""",463.7,452.4 - 502 (644),7.4,31.6,24
35039,"""Rio Arriba, (NM)""",375.7,179.5 - 401.9 (646),7.6,26.2,21.1
35041,"""Roosevelt, (NM)""",486.2,452.4 - 502 (644),9,26.8,24.2
35043,"""Sandoval, (NM)""",368.5,179.5 - 401.9 (646),6.7,23.9,15.1
35045,"""San Juan, (NM)""",344.1,179.5 - 401.9 (646),9.7,31.7,23.4
35047,"""San Miguel, (NM)""",388.1,179.5 - 401.9 (646),7.2,23.1,18.2
35049,"""Santa Fe, (NM)""",294.4,179.5 - 401.9 (646),4,13.3,10.6
35051,"""Sierra, (NM)""",512.3,502.1 - 568.8 (643),7.1,23.1,22.2
35053,"""Socorro, (NM)""",436.8,402 - 452.3 (641),8.8,26.3,24.9
35055,"""Taos, (NM)""",251.7,179.5 - 401.9 (646),6.2,18.7,16.5
35057,"""Torrance, (NM)""",376.6,179.5 - 401.9 (646),7.5,26.3,25
35059,"""Union, (NM)""",474.1,452.4 - 502 (644),8.4,26.7,23
35061,"""Valencia, (NM)""",390.4,179.5 - 401.9 (646),8.6,25.6,21.4
36001,"""Albany, (NY)""",454.5,452.4 - 502 (644),8.8,25.7,22.4
36003,"""Allegany, (NY)""",494.3,452.4 - 502 (644),7.5,28.4,23.6
36005,"""Bronx, (NY)""",535.7,502.1 - 568.8 (643),12.3,29.9,31.1
36007,"""Broome, (NY)""",500,452.4 - 502 (644),8,26.3,25.2
36009,"""Cattaraugus, (NY)""",654.9,568.9 - 1054.3 (643),7.6,27.5,27.5
36011,"""Cayuga, (NY)""",429.2,402 - 452.3 (641),8.9,30.3,27.1
36013,"""Chautauqua, (NY)""",517.3,502.1 - 568.8 (643),7.7,32.4,24.4
36015,"""Chemung, (NY)""",471.1,452.4 - 502 (644),8.2,33.1,27.4
36017,"""Chenango, (NY)""",642.3,568.9 - 1054.3 (643),7.4,30.7,27.6
36019,"""Clinton, (NY)""",415.3,402 - 452.3 (641),9.5,29.8,25.3
36021,"""Columbia, (NY)""",489.3,452.4 - 502 (644),7.3,23.4,21.2
36023,"""Cortland, (NY)""",415.3,402 - 452.3 (641),8.7,27.9,28.1
36025,"""Delaware, (NY)""",556.6,502.1 - 568.8 (643),7.8,28.7,24.7
36027,"""Dutchess, (NY)""",443.7,402 - 452.3 (641),7.9,23.6,22.2
36029,"""Erie, (NY)""",494,452.4 - 502 (644),8.5,28.8,24.1
36031,"""Essex, (NY)""",392.9,179.5 - 401.9 (646),8.3,26.1,26.5
36033,"""Franklin, (NY)""",551.3,502.1 - 568.8 (643),8.6,26.4,30
36035,"""Fulton, (NY)""",513.1,502.1 - 568.8 (643),8.3,24.5,28
36037,"""Genesee, (NY)""",484.6,452.4 - 502 (644),8.4,26.2,23.5
36039,"""Greene, (NY)""",496.7,452.4 - 502 (644),8.6,23.3,24.9
36041,"""Hamilton, (NY)""",466.5,452.4 - 502 (644),7.8,27.4,23
36043,"""Herkimer, (NY)""",511.4,502.1 - 568.8 (643),8.4,30.8,30.3
36045,"""Jefferson, (NY)""",591.4,568.9 - 1054.3 (643),10.4,30.9,31.9
36047,"""Kings, (NY)""",536.2,502.1 - 568.8 (643),10.2,22.6,27
36049,"""Lewis, (NY)""",493.7,452.4 - 502 (644),7.3,32.5,23.5
36051,"""Livingston, (NY)""",420.1,402 - 452.3 (641),7.5,29.8,23.2
36053,"""Madison, (NY)""",418.7,402 - 452.3 (641),7.9,27.5,28.4
36055,"""Monroe, (NY)""",403.6,402 - 452.3 (641),8.3,27.8,21.6
36057,"""Montgomery, (NY)""",524.1,502.1 - 568.8 (643),8.9,28.6,29.1
36059,"""Nassau, (NY)""",491.7,452.4 - 502 (644),7.1,22.3,24.3
36061,"""New York, (NY)""",401.8,179.5 - 401.9 (646),6.7,15.7,18.6
36063,"""Niagara, (NY)""",575.3,568.9 - 1054.3 (643),7.2,31,24.7
36065,"""Oneida, (NY)""",493.4,452.4 - 502 (644),9.4,31.8,25.6
36067,"""Onondaga, (NY)""",399,179.5 - 401.9 (646),7.7,26.1,21.5
36069,"""Ontario, (NY)""",425.1,402 - 452.3 (641),6.8,27.5,21.2
36071,"""Orange, (NY)""",448,402 - 452.3 (641),8.8,29.7,26.6
36073,"""Orleans, (NY)""",561.4,502.1 - 568.8 (643),8.4,30.8,26.6
36075,"""Oswego, (NY)""",507.4,502.1 - 568.8 (643),10.8,29.4,26.9
36077,"""Otsego, (NY)""",466.4,452.4 - 502 (644),7.9,29.2,20.9
36079,"""Putnam, (NY)""",460.1,452.4 - 502 (644),6.9,24.4,22.7
36081,"""Queens, (NY)""",490.5,452.4 - 502 (644),10.4,23.6,28.8
36083,"""Rensselaer, (NY)""",536.2,502.1 - 568.8 (643),8.2,29,23
36085,"""Richmond, (NY)""",607.6,568.9 - 1054.3 (643),8.7,27.2,29.3
36087,"""Rockland, (NY)""",439.9,402 - 452.3 (641),8.9,23.1,25.8
36089,"""St. Lawrence, (NY)""",528.5,502.1 - 568.8 (643),8.2,30.1,24.9
36091,"""Saratoga, (NY)""",435.8,402 - 452.3 (641),8,26.6,23.1
36093,"""Schenectady, (NY)""",452.6,452.4 - 502 (644),7.2,26.6,21.5
36095,"""Schoharie, (NY)""",447.5,402 - 452.3 (641),7.9,27.1,24
36097,"""Schuyler, (NY)""",490.7,452.4 - 502 (644),8.9,26.5,23.4
36099,"""Seneca, (NY)""",412.5,402 - 452.3 (641),8.7,28.5,25.2
36101,"""Steuben, (NY)""",473.2,452.4 - 502 (644),9.9,32,22.5
36103,"""Suffolk, (NY)""",462.5,452.4 - 502 (644),7.6,24.3,23.8
36105,"""Sullivan, (NY)""",527.8,502.1 - 568.8 (643),8.9,29.2,27.1
36107,"""Tioga, (NY)""",416.4,402 - 452.3 (641),8.7,29.5,24
36109,"""Tompkins, (NY)""",405.1,402 - 452.3 (641),7.8,24.6,20.4
36111,"""Ulster, (NY)""",435.7,402 - 452.3 (641),6.9,25.9,22.5
